RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability
1535,397130,AMERICAN WHITE,JOEL GOTT CHARD - 750ML,750ML,540,14.99,,,46010,InStock
1536,351608,AMERICAN RED,AUSTIN HOPE CAB - 750ML,750ML,156,65.99,,,46010,InStock
1537,18740,DOMESTIC LIQUOR SPECIALTY,ROSIE CHEEKS PUMPKIN SPICE 750ML,750ML,0,30.99,,,46010,OutofStock
1538,89799,ARGENTINA,CATENA ZAPATA ADRIANNA VYD WHITE STONES CHARD - 750ML,750ML,0,329.99,,,46010,OutofStock
1539,35840,DOMESTIC VODKA,BOWMAN'S VODKA - 1.75L,1.75L,48,11.99,,,46010,InStock
1540,51713,AMERICAN RED,LINGANORE STEEPLE CHASE RED - 750ML,750ML,240,13.99,,,46010,InStock
1541,54307,DOMESTIC CAN BEER,LONE OAK EL ROBLE 6/4 16OZ CANS - 16.0Z (4-Pack),4pk,0,17.99,,,46010,OutofStock
1542,43002,AMERICAN WHITE,ERATH P/GRIS 750ML (1 Bottle),750ML,228,16.99,12.99,46022,46010,InStock
1543,54445,SESSION RTD,HIGH NOON BEACH PACK -12PK-355ML-CAN - RTD (12-Pack),12pk,3960,29.99,,,46010,InStock
1544,318264,AMERICAN WHITE,DELOACH CHARD HERITAGE RESERVE - 750ML,750ML,0,17.99,,,46010,OutofStock
1545,97802,IMPORTED BOTTLE BEER,CORONA LT 4/6 NR - 12.0Z (6-Pack),6pk,9792,9.99,,,46010,InStock
1546,83372,AMERICAN WHITE,SUTTER HOME S/BLC - 1.5L,1.5L,1278,14.99,,,46010,InStock
1547,300239,AMERICAN RED,DECOY CABERNET SAUVIGNON 750ML,750ML,2676,23.99,,,46010,InStock
1548,81600,AMERICAN RED,FRANCISCAN CAL P/NOIR - 750ML,750ML,456,15.99,,,46010,InStock
1549,80583,AMERICAN RED,APOTHIC CAL INFERNO RED BLEND - 750ML,750ML,612,13.99,,,46010,InStock
1550,63573,IMPORTED GIN,HENDRICKS MID SUMMER SOLSTICE 750ML,750ML,0,41.99,,,46010,OutofStock
1551,54887,CHAMPAGNE,MOET & CHANDON NECTAR IMP ROSE - - 750ML,750ML,858,75.99,,,46010,InStock
1552,42192,AMERICAN WHITE,MISFIT COCONUT LIME RIES - 750ML,750ML,0,17.99,,,46010,OutofStock
1553,76008,DOMESTIC VODKA,TITO'S HANDMADE VODKA - 200ML,200ML,1872,8.99,,,46010,InStock
1554,68535,ASIAN,GEKKEIKAN SAKE - 750ML,750ML,2520,9.99,,,46010,InStock
1555,245954,ITALIAN WHITE WINE,SAN MARTIN ERBALUCE DI CALUSO 750ML,750ML,0,27.99,,,46010,OutofStock
1556,43206,DOMESTIC CORDIALS,DEKUYPER PUCKER SOUR APPLE - 1L,1L,240,11.99,,,46010,InStock
1557,30414,AMERICAN WHITE,PATZ & HALL DUTTON RANCH CHARD - 750ML,750ML,0,47.99,,,46010,OutofStock
1558,68470,PORT,PRESIDENTIAL RUBY PORTO 6/C - 750ML,750ML,156,16.99,,,46010,InStock
1559,82961,AMERICAN WHITE,COPPOLA DIAMOND CHARD - 750ML,750ML,1500,15.99,,,46010,InStock
1560,241722,STRAIGHT RYE WHISKEY,RABBIT HOLE BOXERGRAIL STRAIGHT RYE WHISKEY - 750ML,750ML,0,55.99,,,46010,OutofStock
1561,76152,TEQUILA,CLASE AZUL TEQUILA - REPOSADO - 750ML,750ML,96,201.99,,,46010,InStock
1562,78068,DOMESTIC CAN BEER,SIERRA NEVADA HAZY LITTLE THING IPA 4/6 CAN - 12OZ - 12.0Z (6-Pack),6pk,20808,10.99,,,46010,InStock
1563,36650,IMPORTED VODKA,SVEDKA VODKA 80 P - 750ML,750ML,1968,10.99,,,46010,InStock
1564,80569,AMERICAN RED,BAREFOOT CEL CAB BIB - 3L,3L,90,21.99,,,46010,InStock
1565,247063,LIQ BASED RTD,SUNSHINE PUNCH ORANGE CREME COCKTAIL - 750ML,750ML,0,31.99,,,46010,OutofStock
1566,38440,IMPORTED RUM,MYERS ORIGINAL RUM DARK - 1.75L (1 Bottle),1.75L,210,49.99,41.99,46022,46010,InStock
1567,76287,AMERICAN RED,BAREFOOT CEL MERLOT - 1.5L (1 Bottle),1.5L,426,14.99,12.99,46022,46010,InStock
1568,18489,AMERICAN SINGLE MALT,OLD LINE AMERICAN SINGLE MALT WHISKEY 750ML,750ML,0,44.99,,,46010,OutofStock
1569,54242,DOMESTIC LIQUOR SPECIALTY,KENT COB HAZELNUT WHISKEY 750ML,750ML,0,34.99,,,46010,OutofStock
1570,236866,DOMESTIC GIN,MCCLINTOCK RES COGNAC FINISHED GIN - 750ML,750ML,0,61.99,,,46010,OutofStock
1571,92158,LIQ BASED RTD,BLIND TIGER BEE'S KNEES N.A. 6/4 8.4OZ CANS - 8.4Z (4-Pack),4pk,0,13.16,,,46010,OutofStock
1572,355552,AMERICAN WHITE,BREAD & BUTTER SAUVIGNON BLANC - 750ML (1 Bottle),750ML,0,16.99,12.99,46022,46010,OutofStock
1573,244655,DOMESTIC CORDIALS,ARROW BLUE CURACAO 1L,1L,0,7.29,,,46010,OutofStock
1574,42638,SOUR MASH WHISKEY,OLD ELK SOUR MASH RES STRAIGHT BOURB WHISKEY - 750ML,750ML,0,107.99,,,46010,OutofStock
1575,76565,DOMESTIC LIQUOR SPECIALTY,WOODFORD RESERVE KY STRAIGHT MALT WHISKEY - 750ML,750ML,258,39.99,,,46010,InStock
1576,89076,STRAIGHT BOURBON WHISKEY,BARRELL BOURB S/B Z5P8 STRAIGH UP SIPPIN WHISKEY 8YR - 750ML,750ML,0,114.99,,,46010,OutofStock
1577,311936,SOUTH AFRICAN,MAN VINTNERS CHEIN BLC - 750ML,750ML,0,15.99,,,46010,OutofStock
1578,76573,TEQUILA,HERRADURA ULTRA ANEJO - 750ML,750ML,144,63.99,,,46010,InStock
1579,78883,AMERICAN BLUSH,BOORDY BLUSH CRAB - 750ML,750ML,0,12.99,,,46010,OutofStock
1580,237994,ITALIAN WHITE WINE,FARINA SOAVE CLASSICO - 750ML,750ML,0,17.99,,,46010,OutofStock
1581,47941,AMERICAN BLUSH,SUGARLOAF ROSE - 750ML,750ML,0,26.99,,,46010,OutofStock
1582,91567,BLENDED WHISKEY,JIM BEAM PINEAPPLE 375ML,375ML,0,11.99,,,46010,OutofStock
1583,239504,DOMESTIC RUM FLAVORS,LYON DISTILLING COMPANY ROCK & RUM - 750ML,750ML,0,39.99,,,46010,OutofStock
1584,170421,GERMAN WINE,DR G DRY RIESLING 750ML,750ML,0,17.99,,,46010,OutofStock
1585,355198,AMERICAN RED,INSCRIPTION WILLIAMETTE VALLEY PINOT NOIR 750ML,750ML,1368,19.99,,,46010,InStock
1586,37108,IMPORTED CAN BEER,GUINNESS DRAFT 3/8PK 14.9OZ CAN - 14.9Z (8-Pack),8pk,0,17.1,,,46010,OutofStock
1587,246292,SOUR MASH WHISKEY,NEAREST GREEN TENNESSEE WHISKEY 750ML,750ML,0,25.99,,,46010,OutofStock
1588,54149,IMPORTED SCOTCH,JOHNNIE WALKER BLACK LABEL - SQUID GAMES - 750ML,750ML,0,39.99,,,46010,OutofStock
1589,76745,STRAIGHT BOURBON WHISKEY,WOODFORD RES DOUBLE OAK - BRL -51451000 - 750ml,750ML,0,67.99,,,46010,OutofStock
1590,171144,NON-ALCOHOLIC WINE,RELAX NON-ALC SAUV BLANC 750ML,750ML,0,12.99,,,46010,OutofStock
1591,59153,SPARKLING,SIMONET BRUT BL/BL - 750ML,750ML,288,12.99,,,46010,InStock
1592,70847,IMPORTED CORDIALS,LAZZARONI AMARETTO 750ML,750ML,0,24.99,,,46010,OutofStock
1593,45984,IMPORTED CORDIALS,ASKALON ARAK 80 - 750ML,750ML,252,17.99,,,46010,InStock
1594,70109,DOMESTIC VODKA FLAVORS,DEEP EDDY VODKA - RUBY RED - 750ML,750ML,396,15.99,,,46010,InStock
1595,20155,DOMESTIC CAN BEER,BEER FARM JACKSON MOUNTAIN CIDER 6/4 CANS - 12.0Z (4-Pack),4pk,0,12.99,,,46010,OutofStock
1596,24341,TEQUILA,HERRADURA SEL SUPREMA 3/CS - 750ML,750ML,0,349.99,,,46010,OutofStock
1597,89073,DOMESTIC VODKA FLAVORS,SVEDKA BANANA VODKA - 1.75L,1.75L,0,23.99,,,46010,OutofStock
1598,170873,WINE CANS,UNDERWOOD ROSE CAN 355ML,355ML,132,7.99,,,46010,InStock
1599,89698,AMERICAN TABLE WINE,OLNEY WINERY TROPICAL FRUIT WHITE - 750ML,750ML,0,15.99,,,46010,OutofStock
1600,42004,AMERICAN RED,NICKEL & NICKEL CC RANCH CAB - 750ML,750ML,0,121.99,,,46010,OutofStock
1601,91572,SESSION RTD,-196 GRAPEFRUIT RTD 6/4 355ML (4-Pack),4pk,0,11.99,,,46010,OutofStock
1602,85067,AMERICAN BLUSH,BERINGER PINK MOSCATO - 750ML,750ML,0,10.99,,,46010,OutofStock
1603,380749,MISCELLANEOUS IMPORTED SPIRITS,MIS AMIGOS STRAWBERRY CREAM TEQUILA 6/700ML,700ML,0,43.99,,,46010,OutofStock
1604,237652,SOUTH AFRICAN,LIEVLAND VYDS BUSHVINE PINOTAGE - 750ML,750ML,0,22.99,,,46010,OutofStock
1605,76074,MISCELLANEOUS IMPORTED SPIRITS,CHUM-CHURUM SOJU - 375ML,375ML,200,7.99,,,46010,InStock
1606,170429,STRAIGHT RYE WHISKEY,SAGAMORE SPIRIT MANHATTAN FINISH RYE WHISKEY - 750ML,750ML,0,72.99,,,46010,OutofStock
1607,19008,DOMESTIC VODKA,OLD LINE CASE 1 VODKA 750ML,750ML,0,19.99,,,46010,OutofStock
1608,54345,DOMESTIC VODKA,SONG DOG VODKA - 750ML,750ML,0,29.99,,,46010,OutofStock
1609,24133,LIQ BASED RTD,AUSTIN COCKTAILS CUCUMBER VODKA MOJITO 6/4 250ML (4-Pack),4pk,2880,13.99,,,46010,InStock
1610,28770,CANADIAN WHISKEY,NORTHERN LIGHT CANADIAN WHISKY - 1.75L,1.75L,0,14.99,,,46010,OutofStock
1611,81049,AMERICAN WHITE,ALMADEN CHARD-BIB - 3L,3L,0,12.49,,,46010,OutofStock
1612,25399,IMPORTED CORDIALS,CELTIC CROSSING LIQUEUR - 750ML,750ML,0,24.99,,,46010,OutofStock
1613,334127,AMERICAN WHITE,HESS COLLECTION N/V CHARD - 750ML,750ML,0,26.99,,,46010,OutofStock
1614,91573,AMERICAN RED,BLACK STALLION CORNERSTONE CHARDONAY 750ML,750ML,1236,19.99,,,46010,InStock
1615,88256,SESSION RTD,GOSLINGS DARK & STORMY - MANGO - RTD - 355ML (4-Pack),4pk,0,15.99,,,46010,OutofStock
1616,70489,IMPORTED VODKA FLAVORS,VAN GOGH DUTCH CARAMEL VOD - 750ML,750ML,0,23.99,,,46010,OutofStock
1617,18743,AMERICAN RED,BLACK ANKLE ALBARINO 750ML,750ML,0,38.99,,,46010,OutofStock
1618,89904,TEQUILA,PATRON REPOSADO TEQ - 50ML,50ML,0,6.69,,,46010,OutofStock
1619,71899,IMPORTED RUM,CAPTAIN MORGAN WHITE RUM - 750ML,750ML,420,15.99,,,46010,InStock
1620,71493,IMPORTED CORDIALS,CAFFO SAMBUCA SECOLARE - 750ML,750ML,0,23.99,,,46010,OutofStock
1621,347945,AMERICAN TABLE WINE,LINE 39 EXCURSION RED BLEND - 750ML,750ML,0,10.99,,,46010,OutofStock
1622,71710,IMPORTED CORDIALS,AVERNA AMARO - 750ML,750ML,84,30.99,,,46010,InStock
1623,47139,DOMESTIC CORDIALS,SOUTHERN COMFORT 100P - 750ML,750ML,0,16.99,,,46010,OutofStock
1624,54147,DOMESTIC LIQUOR SPECIALTY,JACK DANIELS BONDED TENNESSEE RYE 700ML,700ML,0,32.99,,,46010,OutofStock
1625,90570,STRAIGHT BOURBON WHISKEY,JIM BEAM BLACK 7YR 1.75L,1.75L,462,47.99,,,46010,InStock
1626,16345,DOMESTIC RUM,CLANDESTINO TRADITIONAL 200ML,200ML,0,21.99,,,46010,OutofStock
1627,74199,BLENDED WHISKEY,JOHN BARR RESERVE BLEND - 750ML,750ML,180,18.99,,,46010,InStock
1628,54132,TEQUILA,VOLCAN BLANCO TAHONA TEQUILA - 750ML,750ML,0,122.99,,,46010,OutofStock
1629,241128,DOMESTIC CORDIALS,MCCLINTOCK SPICED PEAR CORDIAL - 375ML,375ML,0,18.99,,,46010,OutofStock
1630,89285,NON-ALCOHOLIC MIXERS,BARE ZERO PROOF CARIBBEAN GOLD SPICED RUM - 750ML,750ML,0,45.99,,,46010,OutofStock
1631,54473,STRAIGHT BOURBON WHISKEY,HORSE SOLDIER SMALL BATCH  BOURBON - 750ML,750ML,0,59.99,,,46010,OutofStock
1632,89908,TEQUILA,PATRON ANEJO TEQ - 50ML,50ML,0,7.99,,,46010,OutofStock
1633,29203,CANADIAN WHISKEY,CANANDIAN CLUB WHISKY - 50ML,50ML,0,1.09,,,46010,OutofStock
1634,103055,NEW ZEALAND,ALLAN SCOTT VYDS S/BLC - 750ML,750ML,120,21.99,,,46010,InStock
1635,20664,BLENDED WHISKEY,SEAGRAM'S 7 CROWN - 50ML,50ML,0,1.39,,,46010,OutofStock
1636,41974,STRAIGHT RYE WHISKEY,WILLETT FAM EST 4YR SMALL BATCH STRAIGHT RYE WHISKEY - 750ML (1 Bottle),750ML,252,77.99,64.99,46022,46010,InStock
1637,170674,FRENCH BLUSH,CAP AU LARGE ROSE 750ML,750ML,252,16.99,,,46010,InStock
1638,36943,AMERICAN WHITE,CAYMUS CONUNDRUM WHITE - 750ML,750ML,420,15.99,,,46010,InStock
1639,11088,SOUR MASH WHISKEY,EVAN WILLIAMS BLACK SOUR MASH 7YR - 750ML,750ML,1356,12.99,,,46010,InStock
1640,81561,AMERICAN WHITE,ICON BLACKBERRY  - 750ML,750ML,48,11.99,,,46010,InStock
1641,76228,TEQUILA,CAZADORES ANEJO TEQUILA 6/ - 750ML (1 Bottle),750ML,246,37.99,32.99,46022,46010,InStock
1642,77585,AMERICAN WHITE,K JACKSON VINT RES CHARD - 375ML,375ML,552,9.99,,,46010,InStock
1643,17317,LIQ BASED RTD,CUTWATER WHITE RUSSIAN 6/4 CAN - 12.0Z (4-Pack),4pk,432,12.99,,,46010,InStock
1644,70064,DOMESTIC LIQUOR SPECIALTY,JACK DANIELS TENNESSEE FIRE - 1.75L,1.75L,12,43.99,,,46010,InStock
1645,248139,COGNAC,REMY MARTIN 1738 - 12/750ML,750ML,888,64.99,,,46010,InStock
1646,427228,NEW ZEALAND,FRENZY S/BLC 750ML,750ML,840,21.99,,,46010,InStock
1647,75370,SPARKLING,MUMM BRUT PRESTIGE - 750ML (1 Bottle),750ML,492,25.99,19.99,46022,46010,InStock
1648,239700,STRAIGHT BOURBON WHISKEY,ISAAC BOWMAN PORT BARREL FINISHED BOURBON - 750ML,750ML,0,42.99,,,46010,OutofStock
1649,14181,LIQ BASED RTD,DEVILS BACKBONE ORANGE SMASH RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,12.99,,,46010,OutofStock
1650,89782,SESSION RTD,GOOD BOY VODKA CITRUS CIRCUS RTD 6/4PK - 355ML (4-Pack),4pk,0,14.99,,,46010,OutofStock
1651,76782,STRAIGHT BOURBON WHISKEY,YELLOWSTONE TOASTED SPECIAL FINISH BOURBON - 750ML,750ML,0,48.99,,,46010,OutofStock
1652,80477,AMERICAN RED,SAN ANTONIO CARDINALE - 750ML,750ML,348,12.99,,,46010,InStock
1653,244203,AMERICAN RED,FRANK FAMILY CAB - 750ML,750ML,0,57.99,,,46010,OutofStock
1654,68276,SHERRY,HARTLEY & GIBSONS DRY FINO SHR - 750ML,750ML,150,14.99,,,46010,InStock
1655,95745,DOMESTIC BOTTLE BEER,DOGFISH HEAD 60 MIN IPA 4/6 NR - 12.0Z (6-Pack),6pk,12888,11.99,,,46010,InStock
1656,43203,AMERICAN RED,ROMBAUER CAL ZIN - 750ML,750ML,0,38.99,,,46010,OutofStock
1657,72006,TEQUILA,CORRALEJO TEQUILA BLANCO - 750ML,750ML,0,33.99,,,46010,OutofStock
1658,91661,LIQ BASED RTD,CUTWATER RED WHITE & BLUE VP 2/12 200ML CANS (12-Pack),12pk,0,23.99,,,46010,OutofStock
1659,17928,SESSION RTD,NAVY HILL TEQUILA SODA GRAPFRUIT CLUB SODA 6/4 CANS - 12.0Z (4-Pack),4pk,0,14.99,,,46010,OutofStock
1660,170523,AUSTRALIAN,FOUR SISTERS S/BLC - 6/750ML,750ML,78,15.99,,,46010,InStock
1661,73062,TEQUILA,JOSE CUERVO SILVER TEQUILA-FLASK - 375ML,375ML,0,12.99,,,46010,OutofStock
1662,72753,CHILE,CYT FRONTERA CAB/MER - 1.5L,1.5L,4500,10.99,,,46010,InStock
1663,89172,TEQUILA,CIERTO TEQ EXTRA ANEJO PRIVATE COLL - 750ML,750ML,0,339.99,,,46010,OutofStock
1664,18152,IMPORTED CAN BEER,GUINNESS ZERO NA DRAUGHT 6/4 14.9OZ CANS - 14.9Z (4-Pack),4pk,0,9.99,,,46010,OutofStock
1665,14556,AMERICAN TABLE WINE,BOTA BOX BREEZE DRY ROSE 3L,3L,258,21.99,,,46010,InStock
1666,234860,AMERICAN RED,THE PINOT PROJECT SON P/NOIR - 750ML,750ML,204,19.99,,,46010,InStock
1667,239536,STRAIGHT RYE WHISKEY,MCCLINTOCK BOOTJACK RYE WHISKEY - 750ML,750ML,0,41.99,,,46010,OutofStock
1668,22012,IMPORTED VODKA,GREY GOOSE VODKA - 750ML,750ML,3300,28.99,,,46010,InStock
1669,245966,STRAIGHT BOURBON WHISKEY,BIB & TUCKER DOUBLE CHAR BOURBON 750ML,750ML,0,44.99,,,46010,OutofStock
1670,80470,AMERICAN BLUSH,SUTTER HOME WH/MER - 750ML,750ML,0,9.99,,,46010,OutofStock
1671,170984,AMERICAN RED,ARROWOOD CAB KV 6/750ML,750ML,78,44.99,,,46010,InStock
1672,574853,IMPORTED DESSERT WINE,ZOU MANGO WINE - 750ML,750ML,0,14.99,,,46010,OutofStock
1673,11835,STRAIGHT BOURBON WHISKEY,JIM BEAM WHITE - 50ML,50ML,4440,1.19,,,46010,InStock
1674,44123,STRAIGHT BOURBON WHISKEY,WILLETT FAMILY POT STILL RES 94 - 750ML (1 Bottle),750ML,222,57.99,43.99,46022,46010,InStock
1675,170532,MISCELLANEOUS IMPORTED SPIRITS,NIKKA DAYS JAPANESE WHISKY 750ML,750ML,0,42.99,,,46010,OutofStock
1676,246255,IMPORTED CORDIALS,LICOR 43 CHOCOLATE 750ML,750ML,0,27.99,,,46010,OutofStock
1677,61212,CHAMPAGNE,VEUVE CLICQUOT YELLOW LBL BRUT - 750ML,750ML,0,77.99,,,46010,OutofStock
1678,88942,LIQ BASED RTD,THE FINNISH LONG DRINK STRONG CITRUS 4/6PK - 12OZ CAN - 12.0Z (6-Pack),6pk,360,20.99,,,46010,InStock
1679,237252,ITALIAN RED WINE,TOLAINI CHIANTI CLASSICO GRAN SELEZIONE - 750ML,750ML,0,42.99,,,46010,OutofStock
1680,247419,DOMESTIC CORDIALS,FARETTI ESPRESSO COFFEE LIQ - 750ML,750ML,0,31.99,,,46010,OutofStock
1681,91645,STRAIGHT BOURBON WHISKEY,MAKER'S MARK WOOD FINISH SERIES LTO-1 750ML HAL,750ML,0,64.99,,,46010,OutofStock
1682,240678,DOMESTIC LIQUOR SPECIALTY,BUTTERFLY ELDERBERRY VODKA - 750ML,750ML,0,21.99,,,46010,OutofStock
1683,37966,SINGLE MALT SCOTCH,ARDBEG ISLAY MALT 10YR - 750ML,750ML,270,57.99,,,46010,InStock
1684,169581,AMERICAN RED,LEFT COAST PINOT NOIR CALI CUVEE 750ML,750ML,0,26.99,,,46010,OutofStock
1685,243418,STRAIGHT RYE WHISKEY,WILDERNESS TRAIL STRAIGHT RYE WHISKEY - 750ML,750ML,0,69.99,,,46010,OutofStock
1686,236570,SPANISH/PORTUGUESE,VINA JARABA COSECHA - 750ML,750ML,0,11.99,,,46010,OutofStock
1687,88211,FRANCE-OTHER,BOISSY & DELAYGUE CLEMENTUS CDP - 750ML,750ML,0,37.99,,,46010,OutofStock
1688,248168,AMERICAN WHITE,CAKEBREAD CHARDONNAY 2023 750ML,750ML,420,43.99,,,46010,InStock
1689,17922,SESSION RTD,NAVY HILL TEQUILA SODA VARIETY PACK 4/6 CANS - 12.0Z (6-Pack),6pk,0,20.99,,,46010,OutofStock
1690,348000,AMERICAN RED,MENAGE A TROIS DECADENCE CAB 750 ML - 750ML,750ML,564,12.99,,,46010,InStock
1691,14275,TEQUILA,HORNITOS REPOSADO 1.75L,1.75L,186,46.99,,,46010,InStock
1692,427054,AMERICAN WHITE,MATCHBOOK MAX PACK CHARD 750ML,750ML,345,15.99,,,46010,InStock
1693,42465,LIQ BASED RTD,BUZZBALLZ COCKTAILS FORBIDDEN APPLE - 200ML,200ML,1440,2.99,,,46010,InStock
1694,70250,IMPORTED VODKA FLAVORS,CIROC PEACH VODKA - 750ML,750ML,156,29.99,,,46010,InStock
1695,313642,SPANISH/PORTUGUESE,ANCIANO NO.7 RIOJA RESERVA 750ML (1 Bottle),750ML,240,15.99,10.99,46022,46010,InStock
1696,233228,SPARKLING,GEMMA DI LUNA SPARK MOSCATO - 750ML,750ML,54,17.99,,,46010,InStock
1697,83957,AMERICAN RED,BAREFOOT CEL P/NOIR - 187ML,187ML,360,1.99,,,46010,InStock
1698,71358,ITALIAN RED WINE,CAVALIERE D'ORO GABBIANO CHIANTI - 750ML,750ML,564,10.99,,,46010,InStock
1699,47279,PORT,GRAHAMS 10YR TAWNY PORT - 750ML,750ML,0,51.99,,,46010,OutofStock
1700,171800,SOUTH AFRICAN,DALKEITH KALMOESFONT CHENIN BLANC 750ML,750ML,0,57.98,,,46010,OutofStock
1701,321806,AMERICAN BLUSH,LIBERTY CREEK ARGENTINA PINK MOSCATO - 1.5L,1.5L,24,10.99,,,46010,InStock
1702,81884,AMERICAN WHITE,FRANZIA REFRESHING WHITE BIB - 5L,5L,672,20.99,,,46010,InStock
1703,335694,AMERICAN RED,DAOU RES CAB - 750ML,750ML,0,55.99,,,46010,OutofStock
1704,335260,ITALIAN RED WINE,STELLA ROSA BLK - 750ML,750ML,960,13.99,,,46010,InStock
1705,58280,DOMESTIC VODKA,NEW AMSTERDAM VODKA - 100ML,100ML,0,2.79,,,46010,OutofStock
1706,244160,NON-ALCOHOLIC MIXERS,SEEDLIP GROVE 42 CITRUS - N/A - 700ML,700ML,0,31.99,,,46010,OutofStock
1707,49336,ARGENTINA,FAMIGLIA BIANCHI CAB - 750ML,750ML,0,19.99,,,46010,OutofStock
1708,247808,STRAIGHT RYE WHISKEY,MR & MRS RYE WHISKEY (GREEN OAK) PREM RYE QUALITY - 750ML,750ML,0,76.99,,,46010,OutofStock
1709,50130,IMPORTED CORDIALS,KAHLUA COFFEE - 1L,1L,528,38.99,,,46010,InStock
1710,83248,AMERICAN WHITE,GNARLY HEAD CHARD - 750ML,750ML,648,12.99,,,46010,InStock
1711,10112,DOMESTIC BOTTLE BEER,ALLAGASH WHITE 4/6 NR - 12.0Z (6-Pack),6pk,2640,12.99,,,46010,InStock
1712,301204,SPARKLING,CUPCAKE PROSECCO - 750ML,750ML,252,16.99,,,46010,InStock
1713,241496,AMERICAN RED,19 CRIMES CALI RED - 750ML,750ML,1116,14.99,,,46010,InStock
1714,35769,AMERICAN WHITE,SONOMA CUTRER RR CHARD 750ML,750ML,4608,27.99,,,46010,InStock
1715,57720,IMPORTED VODKA,KETEL ONE VODKA - 1L,1L,924,37.99,,,46010,InStock
1716,58939,PRE-MIX COCKTAILS,BARTON'S LONG ISLAND TEA - 1L,1L,0,9.99,,,46010,OutofStock
1717,89983,IMPORTED VODKA,BROKEN SHED VODKA - 1.75L,1.75L,0,48.99,,,46010,OutofStock
1718,37083,DOMESTIC CAN BEER,FLYING DOG NUMERO UNO 15PK CAN - 12.0Z,12.0Z,0,2.99,,,46010,OutofStock
1719,312930,AMERICAN RED,BOGLE ESSENTIAL RED - 750ML,750ML,696,11.99,,,46010,InStock
1720,80657,CHILE,CYT FRONTERA CAB - 750ML,750ML,108,7.99,,,46010,InStock
1721,16142,AMERICAN RED,URBAN WINERY CRANBERRY PINOT GRIS 750ML,750ML,0,20.99,,,46010,OutofStock
1722,246446,SESSION RTD,SURFSIDE ICED TEA & VODKA 12/19.2OZ CAN - 19.2Z (12-Pack),12pk,4464,47.88,,,46010,InStock
1723,340052,AMERICAN RED,DAOU THE PESSIMIST RED BLEND - 750ML,750ML,216,26.99,,,46010,InStock
1724,70378,AMERICAN RED,MEIOMI P/NOIR - 750ML,750ML,36,25.99,,,46010,InStock
1725,84107,AMERICAN RED,SUTTER HOME MER - 750ML,750ML,636,9.99,,,46010,InStock
1726,27235,IMPORTED SCOTCH,CUTTY SARK SCOTCH - 750ML,750ML,0,17.99,,,46010,OutofStock
1727,351034,MISCELLANEOUS IMPORTED SPIRITS,NIKKA VODKA - 750ML,750ML,0,29.99,,,46010,OutofStock
1728,89195,LIQ BASED RTD,HEUBLEIN DIRTY MARTINI W/ WHEATLEY VODKA - 375ML,375ML,0,8.99,,,46010,OutofStock
1729,234678,AMERICAN RED,CARDINALE NAPA CAB - 750ML,750ML,0,399.99,,,46010,OutofStock
1730,18030,SESSION RTD,TENTH WARD BERRY LEMON CRUSH RTD 6/4 CANS - 250ML (4-Pack),4pk,0,12.99,,,46010,OutofStock
1731,15089,SESSION RTD,TENTH WARD PCH CLEM LEMN ICED TEA RTD 6/4 CANS - 250ML (4-Pack),4pk,0,12.99,,,46010,OutofStock
1732,54342,STRAIGHT BOURBON WHISKEY,SONG DOG STRAIGHT BOURBON WHISKEY - 750ML,750ML,0,54.99,,,46010,OutofStock
1733,54265,STRAIGHT RYE WHISKEY,GRAY WOLF RYE WHISKEY - 375ML,375ML,0,27.99,,,46010,OutofStock
1734,44944,STRAIGHT BOURBON WHISKEY,KENTUCKY BOURB DIST PURE KENTUCKY XO - 750ML,750ML,0,47.99,,,46010,OutofStock
1735,102,STORE SUPPLIES,FLEX SEAL WINE STOPPER - BAG,BAG,1590,3.29,,,46010,InStock
1736,237596,MISCELLANEOUS IMPORTED WINE,CH VARTELY ROSE (MALB/SYR) - 750ML,750ML,216,8.99,,,46010,InStock
1737,76570,AMERICAN RED,BOGLE P/NOIR - 750ML,750ML,1344,11.99,,,46010,InStock
1738,70066,IMPORTED CORDIALS,DISARONNO VELVET CREAM - 750ML,750ML,0,28.99,,,46010,OutofStock
1739,89403,DOMESTIC VODKA,HIGH GROUND VODKA - 750ML,750ML,0,31.99,,,46010,OutofStock
1740,17850,TEQUILA,TEREMANA BLANCO TEQUILA 1L,1L,0,36.99,,,46010,OutofStock
1741,312325,AMERICAN WHITE,JUSTIN S/BLC - 750ML,750ML,156,16.99,,,46010,InStock
1742,72842,TEQUILA,PATRON GRAN PLATINUM 3/CS - 750ML,750ML,0,165.99,,,46010,OutofStock
1743,359578,PRE-MIX COCKTAILS,RANCHO LA GLORIA WATERMELON MARGARITA - 750ML,750ML,156,11.99,,,46010,InStock
1744,89858,STRAIGHT BOURBON WHISKEY,OLD SOUL PRVT BRL 17K30-59 - 750ML,750ML,0,92.99,,,46010,OutofStock
1745,352720,SPARKLING,LA JARA ORGANIC PINOT GRIGIO ROSE - 750ML,750ML,0,13.99,,,46010,OutofStock
1746,48006,IMPORTED GIN,CITADELLE GIN - 1.75L,1.75L,0,53.99,,,46010,OutofStock
1747,69043,DOMESTIC CAN BEER,MICHELOB ULTRA 30PK CAN - 12.0Z,12.0Z,1522,39.99,,,46010,InStock
