RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date,SnapshotDate
6327,21199,ITALIAN WHITE WINE,CAVIT P/GRIG - 375ML,375ML,0,8.99,,,12/16/2025
6328,239586,WINE-BASED COOLERS,BUZZBALLZ CHILLERS PEACH 24/CS - 187ML,187ML,0,3.99,,,12/16/2025
6329,27260,SINGLE MALT SCOTCH,LAPHROAIG 10YR - 750ML,750ML,336,58.99,,,12/16/2025
6330,166479,AMERICAN TABLE WINE,MENAGE A TROIS LUSCIOUS PINOT NOIR - 750ML (1 Bottle),750ML,156,12.99,10.99,12/31/2025 0:00,12/16/2025
6331,309096,NON-ALCOHOLIC MIXERS,REGAN ORANGE BITTER 12/CS - 5OZ - 5.0Z,5.0Z,396,7.99,,,12/16/2025
6332,34258,ITALIAN RED WINE,BANFI CHIANTI CLASSICO - 750ML,750ML,876,18.99,,,12/16/2025
6333,321215,DOMESTIC GIN,GREEN HAT GIN ORIGINAL BATCH - 750ML,750ML,180,25.99,,,12/16/2025
6334,49994,AMERICAN RED,CANYON ROAD CAL CAB - 1.5L,1.5L,0,12.99,,,12/16/2025
6335,342444,CHAMPAGNE,ARMAND DE BRIGNAC BRUT GOLD BTL ACE OF SPADES 750ML,750ML,0,311.99,,,12/16/2025
6336,244018,TEQUILA,TEQUILA OCHO REPOSADO - 750ML,750ML,0,51.99,,,12/16/2025
6337,42764,AMERICAN RED,LINGANORE SANG - 750ML,750ML,144,13.99,,,12/16/2025
6338,48102,IRISH WHISKEY,BUSHMILLS IRISH WHISKY 1.75L,1.75L,24,51.99,,,12/16/2025
6339,170930,MALT BASED SELTZER,HAPPY DAD SELTZER DEATH ROW GRAPE 2/12 CANS - 12.0Z (12-Pack),12pk,240,20.99,,,12/16/2025
6340,15372,AMERICAN TABLE WINE,101 NORTH MOSCATO 750ML,750ML,636,7.99,,,12/16/2025
6341,34754,FRANCE-OTHER,FAT BASTARD CHARD - 750ML,750ML,36,14.99,,,12/16/2025
6342,171686,IMPORTED CORDIALS,LUXARDO CHERRY LIQ 750ML,750ML,0,25.99,,,12/16/2025
6343,341287,ARGENTINA,DOM BOUSQUET RES MALB - 750ML,750ML,360,17.99,,,12/16/2025
6344,328843,SPARKLING,LALUCA PROSECCO - 750ML,750ML,372,13.99,,,12/16/2025
6345,88530,AMERICAN RED,BLACK BOX VIBRANT & VELVETY RED - 3L,3L,72,21.99,,,12/16/2025
6346,238555,PRE-MIX COCKTAILS,UPTOWN WINE COCKTAILS LIME MARGARITA RTD KOS - 1.5L,1.5L,54,20.99,,,12/16/2025
6347,297054,TEQUILA,CENOTE TEQUILA BLANCO 750ML,750ML,162,36.99,,,12/16/2025
6348,350774,PRE-MIX COCKTAILS,1800 WATERMELON MARGARITA 1.75L (1 Bottle),1.75L,54,19.99,16.99,12/31/2025 0:00,12/16/2025
6349,348350,AUSTRALIAN,19 CRIMES THE PUNISHMENT P/NOIR - 750ML,750ML,300,12.99,,,12/16/2025
6350,32115,IMPORTED GIN,TANQUERAY 10 - 750ML,750ML,216,36.99,,,12/16/2025
6351,232824,AMERICAN BLUSH,LA CREMA MONTEREY P/NOIR ROSE - 750ML,750ML,288,19.99,,,12/16/2025
6352,352976,MISCELLANEOUS IMPORTED WINE,HAN JAN PEACH - 375ML,375ML,0,9.99,,,12/16/2025
6353,19801,AMERICAN RED,STAGS LEAP NV CAB - 750ML,750ML,288,57.99,,,12/16/2025
6354,32000,IMPORTED GIN,BEEFEATER GIN - 1L,1L,456,30.99,,,12/16/2025
6355,38075,TEQUILA,1800 TEQUILA REPOSADA 750ML,750ML,480,34.99,,,12/16/2025
6356,84674,AMERICAN RED,ELOUAN P/NOIR 750ML,750ML,0,23.99,,,12/16/2025
6357,10529,PRE-MIX COCKTAILS,JOSE CUERVO GOLDEN MARGARITA - 1.75L,1.75L,246,18.99,,,12/16/2025
6358,300663,SPARKLING,TIAMO PROSECCO N/V 200ML,200ML,0,6.99,,,12/16/2025
6359,395471,AMERICAN RED,LAYER CAKE CAB 750ML,750ML,252,16.99,,,12/16/2025
6360,71805,SPARKLING,ANDRE MANGO MIMOSA - 750ML,750ML,156,9.99,,,12/16/2025
6361,84240,AMERICAN WHITE,APOTHIC CAL WHITE BLEND - 750ML,750ML,360,12.99,,,12/16/2025
6362,88627,AMERICAN WHITE,FRANCISCAN CAL CHARD - 750ML,750ML,444,12.99,,,12/16/2025
6363,241470,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS PEACH - 50ML,50ML,5640,1.09,,,12/16/2025
6364,74003,IMPORTED CORDIALS,DISARONNO AMARETTO 1L - 1LTR,1LTR,0,45.99,,,12/16/2025
6365,429970,AMERICAN BLUSH,CHARLES & CHARLES BOLT ROSE - 750ML,750ML,540,10.99,,,12/16/2025
6366,432245,AMERICAN RED,NOBLE VINES 181 MERLOT - 750ML,750ML,228,12.99,,,12/16/2025
6367,70113,IMPORTED VODKA FLAVORS,GREY GOOSE LA POIRE 6/CS - 1L,1L,306,44.99,,,12/16/2025
6368,71899,IMPORTED RUM,CAPTAIN MORGAN WHITE RUM - 750ML,750ML,444,15.99,,,12/16/2025
6369,237902,BLENDED WHISKEY,OLE SMOKY SALTY WATERMELON WHISKEY - 750ML,750ML,0,27.99,,,12/16/2025
6370,70607,IMPORTED RUM FLAVORS,RUMHAVEN COCONUT CARIBBEAN RUM - 750ML,750ML,156,14.99,,,12/16/2025
6371,99740,IMPORTED BOTTLE BEER,MOLSON GOLDEN 2/12 LNNR - 12.0Z (12-Pack),12pk,2112,14.99,,,12/16/2025
6372,341782,LOIRE VALLEY WINE,90+ CELLARS LOT 126 SANC - 750ML,750ML,0,31.99,,,12/16/2025
6373,328199,ITALIAN RED WINE,TORREBRUNA SANG - 750ML,750ML,0,15.99,,,12/16/2025
6374,355386,WHITE BURGUNDY WINE,LOUIS MOREAU CHABLIS - 750ML,750ML,96,35.99,,,12/16/2025
6375,35335,IMPORTED VODKA,STOLICHNAYA VODKA 750ML,750ML,588,21.99,,,12/16/2025
6376,83602,AMERICAN WHITE,EDNA VALLEY P/GRIG - 750ML,750ML,36,14.99,,,12/16/2025
6377,243880,TEQUILA,EL TEQUILENO BLANCO TEQ - 750ML,750ML,144,24.99,,,12/16/2025
6378,80844,AMERICAN RED,GNARLY HEAD P/NOIR - 750ML,750ML,348,12.99,,,12/16/2025
6379,85961,AMERICAN WHITE,MIRASSOU MOSCATO - 750ML,750ML,132,11.99,,,12/16/2025
6380,349645,AMERICAN RED,BROADSIDE MARGARITA VYD MERLOT 750ML,750ML,168,16.99,,,12/16/2025
6381,297367,FRENCH RED WINE,PRESTIGE DE CALVET BORDEAUX MERLOT CABERNET SAUVIGNON 750ML,750ML,0,16.99,,,12/16/2025
6382,11894,STRAIGHT BOURBON WHISKEY,QUALITY HOUSE  BOURBON 4YR - 1L,1L,264,11.99,,,12/16/2025
6383,167569,SESSION RTD,MOM WATER VARIETY PACK 8PK 355ML (8-Pack),8pk,480,23.99,,,12/16/2025
6384,124109,WHITE BORDEAUX WINE,LA VIEILLE FERME WHITE 750ML,750ML,240,11.99,,,12/16/2025
6385,166844,AMERICAN RED,YELLOW TAIL PURE BRIGHT SAUV BLANC - 750ML,750ML,312,8.99,,,12/16/2025
6386,357383,AMERICAN RED,ANGELINE P/NOIR RS - 750ML,750ML,528,18.99,,,12/16/2025
6387,77585,AMERICAN WHITE,K JACKSON VINT RES CHARD - 375ML,375ML,588,9.99,,,12/16/2025
6388,310258,ITALIAN RED WINE,MALVASIA DI CASORZO - 750ML,750ML,132,17.99,,,12/16/2025
6389,300649,ITALIAN WHITE WINE,STELLA ROSA MOSCATO D'ASTI - 750ML,750ML,684,13.99,,,12/16/2025
6390,80674,AMERICAN WHITE,DUCKHORN NAPA CHARD - 750ML,750ML,744,34.99,,,12/16/2025
6391,76317,TEQUILA,CABO WABO BLANCO TEQUILA 80 - 750ML,750ML,150,34.99,,,12/16/2025
6392,82200,AMERICAN RED,BAREFOOT CEL SWEET RED - 187ML,187ML,408,1.99,,,12/16/2025
6393,171009,FRENCH BLUSH,MIRAVAL STUDIO CUVEE IGP ROSE 750ML,750ML,132,16.99,,,12/16/2025
6394,171936,SPARKLING,K JACKSON VINT RESERVE BRUT CUVEE 750ML,750ML,888,22.99,,,12/16/2025
6395,20092,DOMESTIC CAN BEER,SAM ADAMS WINTER CRAFT CAN VARIETY 12PK - 12.0Z (12-Pack),12pk,0,20.99,,,12/16/2025
6396,85692,WINE CANS,DARK HORSE CAL P/NOIR - CAN - 375ML,375ML,132,4.99,,,12/16/2025
6397,43046,IMPORTED CORDIALS,ALTO DEL CARMEN PISCO RESERVADO - 750ML,750ML,348,18.99,,,12/16/2025
6398,41478,GERMAN WINE,DR LOOSEN L EST RIES TROC - 750ML,750ML,396,16.99,,,12/16/2025
6399,89756,SESSION RTD,GIN & JUICE COCKT APRICOT (DRE/SNOOP) 6/4PK - 355ML (4-Pack),4pk,0,12.99,,,12/16/2025
6400,81057,AMERICAN RED,PETER VELLA MOSCATO SANGRIA - 5L,5L,36,18.99,,,12/16/2025
6401,28444,SINGLE MALT SCOTCH,BOWMORE'S 12YR ISLAY - 750ML,750ML,78,61.99,,,12/16/2025
6402,77861,MALT BASE COOLERS,TWISTED TEA PEACH 12/24OZ CAN - 24.0Z,24.0Z,97,35.88,,,12/16/2025
6403,70360,IMPORTED RUM FLAVORS,SAILOR JERRY SPICED RUM-92 - 1.75L,1.75L,186,33.99,,,12/16/2025
6404,89680,AMERICAN RED,SOUVERAIN CAB - 750ML,750ML,204,11.99,,,12/16/2025
6405,54221,STRAIGHT BOURBON WHISKEY,LARCENY KY BARREL PROOF BOURBON - 750ML,750ML,612,58.99,,,12/16/2025
6406,73463,DOMESTIC VODKA FLAVORS,FIREFLY SWEET TEA VODKA - 1.75L,1.75L,282,25.99,,,12/16/2025
6407,346160,AMERICAN WHITE,AVA GRACE S/BLC - 750ML,750ML,264,11.99,,,12/16/2025
6408,20157,DOMESTIC CAN BEER,BEER FARM ROXIE HAZY IPA 4/6 CANS - 12.0Z (6-Pack),6pk,0,12.99,,,12/16/2025
6409,377748,NEW ZEALAND,EVA PEMPER SAUV BLANC - 750ML,750ML,528,15.99,,,12/16/2025
6410,89257,AMERICAN WHITE,MIRASSOU CHARD - 750ML,750ML,120,11.99,,,12/16/2025
6411,74446,AMERICAN RED,GALLO FAMILY VYDS MERLOT - 1.5L,1.5L,84,10.99,,,12/16/2025
6412,349291,MISCELLANEOUS IMPORTED WINE,HAKUSHIKA SNOW BEAUTY NIGORI - 300ML,300ML,132,17.99,,,12/16/2025
6413,84905,AMERICAN TABLE WINE,LINGANORE PEACH - 750ML,750ML,120,13.99,,,12/16/2025
6414,407828,NEW ZEALAND,PONGA S/BLC - 750ML,750ML,96,19.99,,,12/16/2025
6415,169560,FRENCH BLUSH,FOREVER SUMMER BY MIRABEAU ROSE 750ML,750ML,84,16.99,,,12/16/2025
6416,313269,SPANISH/PORTUGUESE,COLLADO RED - 750ML,750ML,216,9.99,,,12/16/2025
6417,238287,NON-ALCOHOLIC MIXERS,FEVER TREE MEDITERRANEAN TONIC WATER 6/4PK - 200ML (4-Pack),4pk,4656,7.99,,,12/16/2025
6418,333629,NEW ZEALAND,YEALANDS S/BLC - 750ML,750ML,252,16.99,,,12/16/2025
6419,50520,AMERICAN RED,WOODBRIDGE P/NOIR - 750ML,750ML,252,9.99,,,12/16/2025
6420,311892,AMERICAN RED,MICHAEL DAVID FREAKSHOW CAB - 750ML,750ML,1332,21.99,,,12/16/2025
6421,84251,AMERICAN RED,BAREFOOT CEL RED MOSCATO - 750ML,750ML,264,7.99,,,12/16/2025
6422,85549,ASIAN,GEKKEIKAN NIGORI SAKE - 720ML,720ML,138,20.99,,,12/16/2025
6423,88618,SPARKLING,LA MARCA PROSECCO ROSE - 187ML,187ML,744,6.99,,,12/16/2025
6424,87408,SPARKLING,ANDRE PINK CHAMPAGNE - 750ML,750ML,132,9.99,,,12/16/2025
6425,309238,AMERICAN RED,ORIN SWIFT ABSTRACT - 750ML,750ML,204,35.99,,,12/16/2025
6426,80538,AMERICAN RED,WM HILL CAL  P/NOIR - 750ML,750ML,96,15.99,,,12/16/2025
6427,70691,NON-ALCOHOLIC MIXERS,MASTER OF MIXES STR/DAQ/MAR-NA - 1.75L,1.75L,162,8.99,,,12/16/2025
6428,70033,CHILE,CYT CASILLERO DEL DIABLO CHARD 750ML,750ML,828,11.99,,,12/16/2025
6429,81764,AMERICAN BLUSH,BAREFOOT CEL W/ZIN - 187ML,187ML,432,1.99,,,12/16/2025
6430,342198,FRANCE-OTHER,NICOLAS ROSE 750ML,750ML,300,9.99,,,12/16/2025
6431,244000,ARGENTINA,LA MADRID AGRELO MALBEC SINGLE VYD - 750ML,750ML,72,17.99,,,12/16/2025
6432,244903,AMERICAN RED,JOSH CELLARS RESERVE CABERNET SAUVIGNON PASO ROBLES - 750ML (1 Bottle),750ML,564,21.99,17.99,12/31/2025 0:00,12/16/2025
6433,19496,IMPORTED RUM,BACARDI RUM RESERVA 8 - 750ML,750ML,252,26.99,,,12/16/2025
6434,234304,ITALIAN RED WINE,FAMIGLIA CASTELLANI SANG TOSC COLLESANO - 750ML,750ML,156,19.99,,,12/16/2025
6435,32002,SPANISH/PORTUGUESE,FUMEES BLANCHES SAUVIGNON BLANC 750ML,750ML,120,19.99,,,12/16/2025
6436,56809,IMPORTED RUM,GOSLINGS BLACK SEAL RUM - 1.75L,1.75L,282,32.99,,,12/16/2025
6437,70102,TEQUILA,CAMARENA TEQUILA - ANEJO - 750ML,750ML,42,31.99,,,12/16/2025
6438,46700,AMERICAN RED,CUPCAKE CENTRAL COAST P/NOIR - 750ML,750ML,360,14.99,,,12/16/2025
6439,349244,AMERICAN WHITE,BERINGER BBN BRL AGD CHARD - 750ML,750ML,228,16.99,,,12/16/2025
6440,81666,AMERICAN RED,CARLO ROSSI CAL CAB - 4L,4L,68,21.99,,,12/16/2025
6441,51250,AMERICAN RED,HAHN FNDR CAL CAB - 750ML,750ML,852,14.99,,,12/16/2025
6442,88447,AMERICAN RED,LOUIS MARTINI NAPA VALLEY CAB - 750ML,750ML,84,49.99,,,12/16/2025
6443,80666,FRANCE-OTHER,HOB NOB PINOT NOIR 750ML,750ML,0,16.99,,,12/16/2025
6444,84581,AMERICAN RED,COLUMBIA CREST GRAND EST MER - 750ML,750ML,228,14.99,,,12/16/2025
6445,54308,DOMESTIC CAN BEER,BEER FARM INTERDEPEDENCE IPA 2/12 CANS - 12.0Z (12-Pack),12pk,0,22.99,,,12/16/2025
6446,18984,DOMESTIC CAN BEER,BEER FARM FARM DOG 4/6 CAN - 12.0Z (6-Pack),6pk,0,12.99,,,12/16/2025
6447,14036,KOSHER,BARKAN CLASSIC CHARD - 750ML,750ML,360,14.99,,,12/16/2025
6448,81914,AMERICAN RED,CORBETT CANYON MER - 1.5L,1.5L,216,11.99,,,12/16/2025
6449,82295,AMERICAN WHITE,R STRONG CHALK HILL CHARD - 750ML,750ML,132,19.99,,,12/16/2025
6450,81679,NEW ZEALAND,KIM CRAWFORD ROSE 750ML,750ML,336,18.99,,,12/16/2025
6451,402800,SPANISH/PORTUGUESE,TWIN VINES VINHO VERDE - 750ML,750ML,0,9.99,,,12/16/2025
6452,62777,MISCELLANEOUS IMPORTED WINE,IMPERO PREMIUM MONTE PULCIANO 750ML,750ML,180,11.99,,,12/16/2025
6453,85685,AMERICAN WHITE,LIVINGSTON CELLARS CHARD - 3LTR,3LTR,20,18.99,,,12/16/2025
6454,171744,AMERICAN WHITE,CAPRICCIO PASSION FRUIT SANGRIA 750ML,750ML,192,11.99,,,12/16/2025
6455,80997,AMERICAN RED,STORYPOINT CAB - 750ML,750ML,144,14.99,,,12/16/2025
6456,336724,DOMESTIC VODKA,ST GEORGE GREEEN CHILE VODKA - 750ML,750ML,0,26.99,,,12/16/2025
6457,139890,ARGENTINA,SANTA JULIA OAK RES MAL - 750ML,750ML,84,14.99,,,12/16/2025
6458,237222,ITALIAN RED WINE,TOLAINI VALLENUOVA CHIANTI CLASSICO - 750ML,750ML,324,28.99,,,12/16/2025
6459,83313,AMERICAN TABLE WINE,LIVINGSTON CELLARS CHABLIS BLC - 1.5L,1.5L,72,10.99,,,12/16/2025
6460,429953,AMERICAN WHITE,ELIZABETH SPENCER S/BLC - 750ML,750ML,36,24.99,,,12/16/2025
6461,43806,ASIAN,GEKKEIKAN BLACK & GOLD SAKE - 750ML,750ML,282,21.99,,,12/16/2025
6462,51608,AMERICAN TABLE WINE,LINGANORE MOUNTAIN WHITE - 750ML,750ML,48,13.99,,,12/16/2025
6463,242101,STRAIGHT RYE WHISKEY,WHISTLEPIG RYE PIGGYBACK 6YR - 750ML,750ML,102,55.99,,,12/16/2025
6464,16390,TEQUILA,JOSE CUERVO GOLD TEQUILA - 50ML,50ML,1320,2.09,,,12/16/2025
6465,112917,ITALIAN WHITE WINE,TIAMO PINOT GRIGIO - 750ML,750ML,72,15.99,,,12/16/2025
6466,242007,FRENCH BLUSH,BIELER PERE & FILS SABINE ROSE - 750ML,750ML,540,15.99,,,12/16/2025
6467,80853,PORT,FAIRBANKS PORT - 1.5L,1.5L,114,17.99,,,12/16/2025
6468,351630,MISCELLANEOUS IMPORTED SPIRITS,CHUM-CHURUM SOONHARI STRAWBERRY SOJU - 375ML,375ML,520,8.99,,,12/16/2025
6469,305271,AMERICAN WHITE,PAUL HOBBS CROSSBARN CHARD - 750ML,750ML,0,34.99,,,12/16/2025
6470,83998,AMERICAN WHITE,CH ST MICH RIESLING 1.5L,1.5L,12,19.99,,,12/16/2025
6471,70047,NON-ALCOHOLIC MIXERS,FINEST CALL PINA COLADA - 1L,1L,588,4.99,,,12/16/2025
6472,81561,AMERICAN WHITE,ICON BLACKBERRY  - 750ML,750ML,60,11.99,,,12/16/2025
6473,71757,ITALIAN WHITE WINE,PIGHIN P/GRIGIO - 750ML,750ML,912,18.99,,,12/16/2025
6474,85196,WINE BASED SELTZER,ANDRE STRAWBERY MIMOSA -375ML - CAN,375ML,156,4.99,,,12/16/2025
6475,359752,NON-ALCOHOLIC MIXERS,COCO REAL CREAM OF COCONUT 22OZ - 22.0Z,22.0Z,540,4.99,,,12/16/2025
6476,12971,BOTTLED IN BOND,TEN HIGH BOURBON - 1L,1L,180,9.99,,,12/16/2025
6477,83780,AMERICAN WHITE,CH ST MICH CHARD - 750ML,750ML,1236,15.99,,,12/16/2025
6478,35939,IMPORTED VODKA,STOLICHNAYA VODKA 1L,1L,552,27.99,,,12/16/2025
6479,36030,IMPORTED VODKA,ABSOLUT VODKA - 80 PROOF - 1L,1L,684,34.99,,,12/16/2025
6480,35262,DOMESTIC VODKA,SMIRNOFF VODKA 100P - 750ML,750ML,264,16.99,,,12/16/2025
6481,43190,AMERICAN WHITE,CH ST MICH INDIAN WELLS CHARD - 750ML,750ML,180,21.99,,,12/16/2025
6482,21768,NEW ZEALAND,BABICH MARL S/BLC - 750ML,750ML,192,21.99,,,12/16/2025
6483,54451,CANADIAN WHISKEY,CROWN ROYAL -  MARQUIS  - 750ML (1 Bottle),750ML,1356,37.99,29.99,12/31/2025 0:00,12/16/2025
6484,126985,WHITE BORDEAUX WINE,H BEAULIEU PICPOUL DE PINET BL - 1.5L,1.5L,60,29.99,,,12/16/2025
6485,85751,SPARKLING,ANDRE CALIFORNIA PINK MOSCATO - 750ML,750ML,120,9.99,,,12/16/2025
6486,166662,NON-ALCOHOLIC MIXERS,AGALIMA SWEET & SOUR MIX - 1L,1L,150,10.99,,,12/16/2025
6487,43056,LIQ BASED RTD,BUZZBALLZ COCKTAILS CRAN BLASTER - 200ML,200ML,1200,3.99,,,12/16/2025
6488,81594,WINE BASED SELTZER,ANDRE PINEAPPLE MIMOSA -375ML - CAN,375ML,144,4.99,,,12/16/2025
6489,54520,SESSION RTD,LUCKY ONE LEMONADE VARIETY PACK -  8 PK  - RTD- 355ML-CAN (8-Pack),8pk,1224,19.99,,,12/16/2025
6490,30301,SPARKLING,KIM CRAWFORD PROSECCO - 750ML,750ML,588,17.99,,,12/16/2025
6491,75116,AMERICAN RED,BERINGER FOUNDERS EST MER - 1.5L,1.5L,114,20.99,,,12/16/2025
6492,320997,ITALIAN WHITE WINE,BARONE MONTALTO CAB/NERO D'AVOLA 750ML,750ML,180,11.99,,,12/16/2025
6493,80646,AMERICAN RED,LIBERTY CREEK CAB - 500ML,500ML,96,4.59,,,12/16/2025
6494,16798,LIQ BASED RTD,DEVILS BACKBONE SMASH ON THE BEACH RTD 6/4 CANS - 12.0Z (4-Pack),4pk,408,12.99,,,12/16/2025
6495,31008,DOMESTIC CAN BEER,SIERRA NEVADA PILS 3/8 8.4OZ CAN - 8.4Z,8.4Z,5712,1.24,,,12/16/2025
6496,25721,DOMESTIC BOTTLE BEER,EVOLUTION LOT #3 IPA M4/6 12 OZ - 12.0Z (6-Pack),6pk,0,10.99,,,12/16/2025
6497,114,STORE SUPPLIES,WINE PAPER GIFT TOTE SINGLE BOTTLE - UNIT,UNIT,1536,2.99,,,12/16/2025
6498,241664,TEQUILA,MI CAMPO BLANCO TEQUILA - 1L,1L,438,29.99,,,12/16/2025
6499,312431,IMPORTED RUM,DIPLOMATICO RES EXLCUSIVA - 750ML,750ML,108,42.99,,,12/16/2025
6500,86536,AMERICAN RED,WM HILL CAL MERLOT - 750ML,750ML,84,13.99,,,12/16/2025
6501,378977,WINE-BASED COOLERS,BUZZBALLZ CHILLERS ESPRESSO MARTINI 24/CS - 187ML,187ML,216,3.99,,,12/16/2025
6502,356442,MISCELLANEOUS IMPORTED WINE,HAN JAN GRAPE - 375ML,375ML,0,9.99,,,12/16/2025
6503,17487,AMERICAN TABLE WINE,BOTA BOX BREEZE CHARDONNAY 3L,3L,102,21.99,,,12/16/2025
6504,351696,CHILE,TELMO & RUTH RED BLEND - 750ML,750ML,96,13.99,,,12/16/2025
6505,52059,DOMESTIC VODKA FLAVORS,NEW AMSTERDAM VODKA - PINK WHITNEY- 1.75L,1.75L,36,21.99,,,12/16/2025
6506,60941,WHITE BURGUNDY WINE,JADOT CHARD V - 750ML,750ML,564,19.99,,,12/16/2025
6507,88587,AMERICAN WHITE,GALLO FAMILY VYDS S/BLC - 1.5L,1.5L,54,10.99,,,12/16/2025
6508,73016,SPANISH/PORTUGUESE,CRUZ GARCIA REAL SANGRIA RED 750ML,750ML,252,10.99,,,12/16/2025
6509,63592,KOSHER,BARTENURA MALVASIA - 750ML,750ML,300,18.99,,,12/16/2025
6510,15469,DOMESTIC CAN BEER,BEER FARM DEWPOINT 6.0 4/6 CANS - 12.0Z (6-Pack),6pk,0,12.99,,,12/16/2025
6511,80012,AMERICAN RED,CK MONDAVI MER 1.5L,1.5L,66,15.99,,,12/16/2025
6512,297261,NON-ALCOHOLIC MIXERS,MASTER OF MIXES COCKTAIL ESSENTIALS AGAVE 375ML,375ML,324,3.99,,,12/16/2025
6513,85374,AMERICAN RED,DARK HORSE DOUBLE DOWN RED - 750ML,750ML,48,9.99,,,12/16/2025
6514,352846,ITALIAN WHITE WINE,CANTINA COLLI EUGANEI PINOT GRIGIO - 750ML,750ML,108,13.99,,,12/16/2025
6515,80131,ARGENTINA,DON MIGUEL GASCON MALBEC - 750ML,750ML,228,16.99,,,12/16/2025
6516,71037,PRE-MIX COCKTAILS,1800 ULTIMATE PEACH MARGARITA - 1.75L (1 Bottle),1.75L,126,19.99,16.99,12/31/2025 0:00,12/16/2025
6517,91141,TEQUILA,JOSE CUERVO DEVIL'S RESERVE 750ML,750ML,48,19.99,,,12/16/2025
6518,73572,DOMESTIC BRANDY,E&J BRANDY APPLE - 750ML,750ML,168,11.99,,,12/16/2025
6519,66566,DOMESTIC CAN BEER,GOOSE ISLAND BEER HUG VP 2/12 CN - 12.0Z (12-Pack),12pk,1608,25.99,,,12/16/2025
6520,333972,NEW ZEALAND,OYSTER BAY CHARD - 750ML,750ML,144,16.99,,,12/16/2025
6521,70766,BLENDED WHISKEY,JIM BEAM HONEY - 1.75L,1.75L,0,34.99,,,12/16/2025
6522,54309,DOMESTIC CAN BEER,BEER FARM POTOMAC CIDER DRY 6/4 CANS - 12.0Z (4-Pack),4pk,0,13.99,,,12/16/2025
6523,29963,TEQUILA,PATRON TEQUILA - ANEJO- 750ML,750ML,876,53.99,,,12/16/2025
6524,84220,AMERICAN RED,SUTTER HOME CAB - 750ML,750ML,1116,9.99,,,12/16/2025
6525,75230,COGNAC,ANSAC COGNAC VS - 750ML,750ML,156,27.99,,,12/16/2025
6526,243148,AMERICAN BLUSH,MCBRIDE SISTERS BLACK GIRL MAGIC ROSE - 750ML,750ML,120,19.99,,,12/16/2025
6527,39900,AMERICAN RED,STERLING VNT COLL P/NOIR - 750ML,750ML,36,16.99,,,12/16/2025
6528,83248,AMERICAN WHITE,GNARLY HEAD CHARD - 750ML,750ML,336,12.99,,,12/16/2025
6529,40789,ARGENTINA,LUIGI BOSCA MALBEC - 750ML,750ML,324,19.99,,,12/16/2025
6530,241462,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS PINEAPPLE - 50ML,50ML,2400,1.09,,,12/16/2025
6531,81600,AMERICAN RED,FRANCISCAN CAL P/NOIR - 750ML,750ML,468,15.99,,,12/16/2025
6532,81686,AMERICAN RED,DECOY ZINFANDEL 750ML,750ML,288,23.99,,,12/16/2025
6533,37621,AMERICAN RED,SEVEN DEADLY ZINS ZIN - 750ML,750ML,504,18.99,,,12/16/2025
6534,89762,SESSION RTD,GIN & JUICE COCKT MELON (DRE/SNOOP) 6/4PK - 355ML (4-Pack),4pk,0,12.99,,,12/16/2025
6535,91550,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC DRAGNFRT LMNADE RTD 1.75L,1.75L,24,17.99,,,12/16/2025
6536,297228,LIQ BASED RTD,POST MERIDIEM COSMOPOLITAN 24/100ML,100ML,1056,4.99,,,12/16/2025
6537,87190,AMERICAN WHITE,ST FRANCIS SONOMA CHARD 750ML,750ML,456,18.99,,,12/16/2025
6538,171133,AMERICAN WHITE,MATANZAS CREEK CHENIN BLANC 750ML,750ML,252,22.99,,,12/16/2025
6539,87661,SPARKLING,ANDRE STRAWBERRY - 750ML,750ML,84,9.99,,,12/16/2025
6540,152315,TEQUILA,JOSE CUERVO GOLD TEQUILA - 200ML,200ML,1632,6.99,,,12/16/2025
6541,180912,NEW ZEALAND,KIM CRAWFORD ILLUMINATE S/BLANC - 750ML,750ML,1176,18.99,,,12/16/2025
6542,70771,IMPORTED VODKA FLAVORS,SVEDKA VODKA - MANGO PINEAPPLE - 750ML,750ML,624,10.99,,,12/16/2025
6543,89764,SESSION RTD,GIN & JUICE COCKT CITRUS (DRE/SNOOP) 6/4PK - 355ML (4-Pack),4pk,0,12.99,,,12/16/2025
6544,167681,AMERICAN WHITE,HAHN FNDR CAL CHARD - 750ML,750ML,516,14.99,,,12/16/2025
6545,312498,AMERICAN WHITE,BUTTERNUT CHARD - 750ML,750ML,240,15.99,,,12/16/2025
6546,427054,AMERICAN WHITE,MATCHBOOK MAX PACK CHARD 750ML,750ML,375,15.99,,,12/16/2025
6547,80380,AMERICAN WHITE,J VINEYARDS RR/ SONOMA CHARD - 750ML,750ML,48,36.99,,,12/16/2025
6548,68276,SHERRY,HARTLEY & GIBSONS DRY FINO SHR - 750ML,750ML,162,14.99,,,12/16/2025
6549,87025,AMERICAN BLUSH,BERINGER MVI WHITE MERLOT - 1.5L,1.5L,66,17.99,,,12/16/2025
6550,79502,VERMOUTH,MARTINI & ROSSI DRY VERMOUTH - 1L,1L,480,19.99,,,12/16/2025
6551,14648,RED BURGUNDY WINE,GRAND VENEUR CDR CHAMPAUVINS - 750ML,750ML,108,26.99,,,12/16/2025
