RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date,SnapshotDate
6162,80217,APERITIF,DUBONNET RGE DOM APERITIF - 750ML,750ML,228,17.99,,,46008
6163,51322,AMERICAN RED,LA CREMA R/R P/NOIR - 750ML,750ML,162,38.99,,,46008
6164,54481,STRAIGHT BOURBON WHISKEY,CLYDE MAYS CASK STRENGTH SB - 5YR- BRL-611-750ML,750ML,0,47.99,,,46008
6165,377443,AMERICAN RED,MAGGIO PINOT NOIR - 750ML,750ML,0,12.99,,,46008
6166,63428,FRENCH WHITE WINE,MOUTON CADET SAUVIGNON BLANC ORG NATHAN 750ML,750ML,0,23.99,,,46008
6167,83178,AMERICAN RED,K JACKSON VINT RES MER - 750ML,750ML,132,22.99,,,46008
6168,75329,ASIAN,KIKKOMAN PLUM WINE - 750ML,750ML,0,16.99,,,46008
6169,88877,DOMESTIC CORDIALS,99 SCHNAPPS GRAPES - 100ML,100ML,0,1.99,,,46008
6170,85425,AUSTRALIAN,19 CRIMES HARD CHARD - 750ML,750ML,564,12.99,,,46008
6171,73922,IMPORTED RUM,DIPLOMATICO RUM - MANTUANO - 750ML,750ML,192,28.99,,,46008
6172,170523,AUSTRALIAN,FOUR SISTERS S/BLC - 6/750ML,750ML,90,15.99,,,46008
6173,35475,DOMESTIC VODKA,ARISTOCRAT VODKA - 1.75L,1.75L,636,14.99,,,46008
6174,84594,AMERICAN RED,BLACK BOX PINOT NOIR - 3L,3L,612,21.99,,,46008
6175,79354,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC LIGHT MARG - 1.75L,1.75L,144,14.99,,,46008
6176,312930,AMERICAN RED,BOGLE ESSENTIAL RED - 750ML,750ML,768,11.99,,,46008
6177,238287,NON-ALCOHOLIC MIXERS,FEVER TREE MEDITERRANEAN TONIC WATER 6/4PK - 200ML (4-Pack),4pk,4560,7.99,,,46008
6178,23886,IMPORTED BOTTLE BEER,HEINEKEN LOOSE NR - 12.0Z,12.0Z,6303,34.99,,,46008
6179,54338,AMERICAN WHITE,OLD WESTMINSTER WINERY SALT 750ML,750ML,0,21.99,,,46008
6180,38555,IMPORTED RUM,BACARDI RUM - SELECT - 1.75L,1.75L,348,25.99,,,46008
6181,239738,DOMESTIC VODKA,WHEATLEY VODKA - 750ML,750ML,672,20.99,,,46008
6182,59315,RED BORDEAUX WINE,CH LA GRANGE CLINET BORD RGE - 750ML (1 Bottle),750ML,492,17.99,14.99,46022,46008
6183,166836,AMERICAN TABLE WINE,SWEETLAND CELLARS ZINBERRY 1.5L,1.5L,0,18.99,,,46008
6184,242155,TEQUILA,ESPOLON REPOSADO TEQUILA - 750ML,750ML,1920,31.99,,,46008
6185,71037,PRE-MIX COCKTAILS,1800 ULTIMATE PEACH MARGARITA - 1.75L (1 Bottle),1.75L,126,19.99,16.99,46022,46008
6186,80120,AMERICAN WHITE,DARK HORSE S/BLC - 750ML,750ML,732,9.99,,,46008
6187,25603,DOMESTIC BOTTLE BEER,FLYING DOG THE TRUTH NR - 12.0Z (6-Pack),6pk,22698,12.99,,,46008
6188,91141,TEQUILA,JOSE CUERVO DEVIL'S RESERVE 750ML,750ML,48,19.99,,,46008
6189,166843,AMERICAN WHITE,YELLOW TAIL PURE BRIGHT PINOT GRIGIO - 750ML,750ML,432,8.99,,,46008
6190,35629,DOMESTIC VODKA,SKOL VODKA - 1.75L,1.75L,522,12.99,,,46008
6191,72366,IMPORTED VODKA FLAVORS,KETEL ONE BOTANICAL PEACH & ORANGE BLOSSOM - 750ML (1 Bottle),750ML,528,27.99,24.99,46022,46008
6192,86975,AMERICAN RED,J LOHR LOS OSOS MER - 750ML (1 Bottle),750ML,444,16.99,14.99,46022,46008
6193,47129,IMPORTED GIN,BLUECOAT GIN - 750ML,750ML,228,23.99,,,46008
6194,88463,DOMESTIC CAN BEER,NATIONAL BOHEMIAN 2/12-CAN - 12.0Z,12.0Z,106,23.98,,,46008
6195,24074,IMPORTED BRANDY,ST REMY BRANDY XO - 750ML,750ML,264,22.99,,,46008
6196,175501,AMERICAN WHITE,BOGLE CHARD - 750ML,750ML,2232,11.99,,,46008
6197,73572,DOMESTIC BRANDY,E&J BRANDY APPLE - 750ML,750ML,168,11.99,,,46008
6198,237799,IMPORTED GIN,EMPRESS 1908 GIN 750ML,750ML,312,36.99,,,46008
6199,46493,AMERICAN WHITE,GEYSER PEAK SAUVIGNON BLANC 750ML,750ML,288,10.99,,,46008
6200,357871,AMERICAN RED,MICHAEL DAVID PETITE PETIT - 750ML,750ML,384,17.99,,,46008
6201,80997,AMERICAN RED,STORYPOINT CAB - 750ML,750ML,120,14.99,,,46008
6202,81756,AMERICAN RED,BAREFOOT CEL MERLOT - 187ML,187ML,1128,1.99,,,46008
6203,341287,ARGENTINA,DOM BOUSQUET RES MALB - 750ML,750ML,324,17.99,,,46008
6204,35173,DOMESTIC VODKA,SMIRNOFF VODKA 100P - 1.75L,1.75L,114,30.99,,,46008
6205,88948,SESSION RTD,THE FINNISH LONG DRINK ZERO SUGAR CITRUS 4/6PK - 12OZ CAN - 12.0Z (6-Pack),6pk,336,16.99,,,46008
6206,66497,CIDERS,ANGRY ORCHARD FALL VP 2/12 CAN - 12.0Z (12-Pack),12pk,2136,20.99,,,46008
6207,70133,IMPORTED GIN,NEW AMSTERDAM STRATUSPHERE GIN - 1.75L,1.75L,150,25.99,,,46008
6208,68335,AMERICAN TABLE WINE,BOTA BOX NIGHTHAWK GOLD VIBRANT SAUV BLANC 3L,3L,306,21.99,,,46008
6209,73230,CANADIAN WHISKEY,CROWN ROYAL - APPLE - 750ML,750ML,1236,29.99,,,46008
6210,74248,STRAIGHT BOURBON WHISKEY,JEFFERSON'S BOURBON VSB - 750ML (1 Bottle),750ML,468,37.99,33.99,46022,46008
6211,87416,SPARKLING,ANDRE WHITE CHAMPAGNE - 750ML,750ML,936,9.99,,,46008
6212,83054,AMERICAN TABLE WINE,RICHARDS WILD IRISH ROSE - 750ML,750ML,348,5.99,,,46008
6213,83914,AMERICAN BLUSH,DARK HORSE ROSE - 750ML,750ML,408,9.99,,,46008
6214,320258,TEQUILA,TRES AGAVES REPOSADO TEQ - 750ML,750ML,642,39.99,,,46008
6215,315396,SOUTH AFRICAN,LIVE A LITTLE WILDLY WICKED - 750ML,750ML,108,9.99,,,46008
6216,89155,STRAIGHT RYE WHISKEY,REDWOOD EMPIRE ROCKET TOP STRAIGHT RYE WHISKEY - 750ML,750ML,0,89.99,,,46008
6217,80306,AMERICAN TABLE WINE,BEACH JUICE - MANGO PEACH SMASH - 500ML,500ML,1152,3.99,,,46008
6218,42267,NON-ALCOHOLIC MIXERS,FEVER TREE CLUB SODA 3/8PK CAN - 150ML (8-Pack),8pk,8832,10.99,,,46008
6219,30301,SPARKLING,KIM CRAWFORD PROSECCO - 750ML,750ML,564,17.99,,,46008
6220,69411,MISCELLANEOUS IMPORTED SPIRITS,HATOZAKI FINEST JAPANESE WHISKY 750ML,750ML,168,33.99,,,46008
6221,89720,AMERICAN WHITE,CLOS DU BOIS P/GRIG - 750ML,750ML,888,11.99,,,46008
6222,11207,STRAIGHT BOURBON WHISKEY,MAKER'S MARK 90P - 1L,1L,1320,43.99,,,46008
6223,41912,NON-ALCOHOLIC MIXERS,FEVER TREE PREM TONIC 6/4PK - 200ML (4-Pack),4pk,8232,7.99,,,46008
6224,341122,FRENCH BLUSH,MONTGRAVET ROSE - 750ML,750ML,336,12.99,,,46008
6225,309096,NON-ALCOHOLIC MIXERS,REGAN ORANGE BITTER 12/CS - 5OZ - 5.0Z,5.0Z,384,7.99,,,46008
6226,38083,IMPORTED RUM,BACARDI SUP WHITE RUM - 750ML,750ML,12996,13.99,,,46008
6227,82120,AMERICAN TABLE WINE,FRANZIA RED SANGRIA BIB - 5LTR,5LTR,272,20.99,,,46008
6228,27286,IMPORTED SCOTCH,DEWAR'S WHITE LABEL SCOTCH - 750ML,750ML,1032,25.99,,,46008
6229,83431,AMERICAN BLUSH,APOTHIC CAL ROSE - 750ML,750ML,132,12.99,,,46008
6230,15008,TEQUILA,MONTEZUMA TEQUILA - GOLD - 1L,1L,672,14.99,,,46008
6231,86558,AMERICAN RED,WM HILL CAL  CAB - 750ML,750ML,204,15.99,,,46008
6232,72140,BLENDED WHISKEY,FIREBALL CINNAMON WHISKY - 1.75L (1 Bottle),1.75L,186,28.99,22.99,46022,46008
6233,98744,IMPORTED BOTTLE BEER,STELLA ARTOIS 4/6 NR - 11.2Z (6-Pack),6pk,7800,11.99,,,46008
6234,80723,AUSTRALIAN,YELLOW TAIL P/GRIG - 1.5L,1.5L,822,14.99,,,46008
6235,73682,IMPORTED RUM,DON Q RUM - CRISTAL 750ML,750ML,564,10.99,,,46008
6236,70122,TEQUILA,DON JULIO TEQUILA - BLANCO - 750ML,750ML,1896,51.99,,,46008
6237,50962,IMPORTED CORDIALS,BAILEYS IRISH CREAM - 1.75L (1 Bottle),1.75L,714,56.99,49.99,46022,46008
6238,81300,AMERICAN RED,CARLO ROSSI SWEET RED - 1.5L,1.5L,168,9.99,,,46008
6239,237002,IMPORTED RUM,PLANTERAY 5 YR GR RES RUM 750ML,750ML,156,35.99,,,46008
6240,312165,WHITE BORDEAUX WINE,MONTGRAVET CDL BLC - 750ML,750ML,168,12.99,,,46008
6241,73556,PRE-MIX COCKTAILS,CHI-CHI'S SKINNY MARGARITA - 1.75L,1.75L,120,9.99,,,46008
6242,27356,CIDERS,STRONGBOW GOLD CIDER 4/6 11.20Z NR - 11.2Z (6-Pack),6pk,3000,10.99,,,46008
6243,26727,FRANCE-OTHER,H BEAULIEU PICPOUL DE PINET BLC - 750ML,750ML,1056,14.99,,,46008
6244,2909,DOMESTIC BOTTLE BEER,YUENGLING LAGER 4/6 NR - 12.0Z (6-Pack),6pk,10464,9.99,,,46008
6245,58360,IMPORTED RUM,FLOR DE CANA RUM - GRAND RES - 750ML,750ML,348,27.99,,,46008
6246,88589,AMERICAN RED,LA CREMA MONTEREY P/NOIR - 750ML,750ML,780,22.99,,,46008
6247,17317,LIQ BASED RTD,CUTWATER WHITE RUSSIAN 6/4 CAN - 12.0Z (4-Pack),4pk,528,12.99,,,46008
6248,19496,IMPORTED RUM,BACARDI RUM RESERVA 8 - 750ML,750ML,240,26.99,,,46008
6249,44067,MISCELLANEOUS IMPORTED WINE,STONES ORIGINAL GINGER WINE - 750ML,750ML,180,14.99,,,46008
6250,75370,SPARKLING,MUMM BRUT PRESTIGE - 750ML (1 Bottle),750ML,528,25.99,19.99,46022,46008
6251,24135,LIQ BASED RTD,AUSTIN COCKTAILS FREDS RUBY RED VODKA 6/4 250ML (4-Pack),4pk,2280,13.99,,,46008
6252,328179,ITALIAN WHITE WINE,LUNA NUDA P/GRIG - 750ML (1 Bottle),750ML,1332,13.99,8.99,46022,46008
6253,313021,SPARKLING,VILLA JOLANDA PROSECCO - 187ML,187ML,0,6.99,,,46008
6254,51050,MALT BASE COOLERS,TWISTED TEA PARTY PACK 2/12PK 12.0Z CAN (12-Pack),12pk,13464,18.99,,,46008
6255,84307,AMERICAN RED,EDNA VALLEY P/NOIR - 750ML,750ML,60,16.99,,,46008
6256,40231,DOMESTIC BRANDY,E&J BRANDY VSOP - 200ML,200ML,528,4.99,,,46008
6257,61310,AMERICAN WHITE,K JACKSON VINT RES RIES - 750ML (1 Bottle),750ML,564,14.99,12.99,46022,46008
6258,27197,IMPORTED SCOTCH,CHIVAS REGAL 12YR - 750ML (1 Bottle),750ML,432,33.99,30.99,46022,46008
6259,35050,DOMESTIC VODKA,BURNETT'S VODKA - 1.75L,1.75L,894,14.99,,,46008
6260,11266,DOMESTIC RUM,MALIBU RUM - 1L,1L,312,27.99,,,46008
6261,54446,SESSION RTD,HIGH NOON SUN SIPS DAY PACK - 8 PK  - RTD- 355ML-CAN (8-Pack),8pk,3696,19.99,,,46008
6262,50970,IMPORTED CORDIALS,BAILEYS IRISH CREAM - 750ML,750ML,2892,31.99,,,46008
6263,27065,SINGLE MALT SCOTCH,BALVENIE DOUBLEWOOD 12YR - 750ML,750ML,588,78.99,,,46008
6264,40193,DOMESTIC BRANDY,E&J BRANDY VSOP - 750ML,750ML,192,13.99,,,46008
6265,79600,ITALIAN RED WINE,DAVINCI CHIANTI DOCG - 750ML,750ML,204,14.99,,,46008
6266,83771,AMERICAN BLUSH,SUTTER HOME WH/ZIN - 1.5L,1.5L,1416,14.99,,,46008
6267,85456,AMERICAN RED,JUSTIN CAB - 750ML,750ML,240,25.99,,,46008
6268,29963,TEQUILA,PATRON TEQUILA - ANEJO- 750ML,750ML,876,53.99,,,46008
6269,88876,IMPORTED RUM FLAVORS,BACARDI PINEAPPLE RUM - 750ML,750ML,348,13.99,,,46008
6270,34940,TEQUILA,MONTEZUMA TEQUILA - BLUE - 1L,1L,948,10.99,,,46008
6271,13410,DOMESTIC NON ALCOHOLIC BEER,ATHLETIC RUN WILD NA 4/6 CANS - 12.0Z (6-Pack),6pk,6528,11.99,,,46008
6272,3085,DOMESTIC BOTTLE BEER,YUENGLING LAGER 2/12 NR - 12.0Z (12-Pack),12pk,18960,13.99,,,46008
6273,237314,ITALIAN RED WINE,LA CAPRANERA AGLIANICO - 750ML,750ML,192,21.99,,,46008
6274,16420,IRISH WHISKEY,JAMESON IRISH WHISKEY - 375ML,375ML,1104,18.99,,,46008
6275,347841,DOMESTIC GIN,PLYMOUTH GIN 1L,1L,0,35.99,,,46008
6276,36374,DOMESTIC VODKA,PLATINUM 7X VODKA - 750ML,750ML,936,7.99,,,46008
6277,81500,ARGENTINA,BLACK BOX MALBEC - 3L,3L,126,21.99,,,46008
6278,77861,MALT BASE COOLERS,TWISTED TEA PEACH 12/24OZ CAN - 24.0Z,24.0Z,86,35.88,,,46008
6279,75191,AMERICAN RED,BERINGER FOUNDERS EST CAB - 750ML,750ML,444,10.99,,,46008
6280,27359,SINGLE MALT SCOTCH,GLENLIVET DOUBLE OAK 12YR - 1.75L,1.75L,276,113.99,,,46008
6281,243764,SPARKLING,RISATA MOSCATO D'ASTI - 750ML,750ML,240,16.99,,,46008
6282,243148,AMERICAN BLUSH,MCBRIDE SISTERS BLACK GIRL MAGIC ROSE - 750ML,750ML,120,19.99,,,46008
6283,89530,AMERICAN RED,LOLLI SWEET RED TWIST  - 750ML,750ML,0,13.99,,,46008
6284,7757,DOMESTIC CAN BEER,NATURAL LT-30PK CAN - 12.0Z,12.0Z,888,30.99,,,46008
6285,18654,ITALIAN WHITE WINE,COPPOLA DIAMOND PROSECCO 750ML,750ML,564,18.99,,,46008
6286,82786,AMERICAN RED,BOTA BOX REDVOLUTION RED BLEND - 3L,3L,210,21.99,,,46008
6287,83248,AMERICAN WHITE,GNARLY HEAD CHARD - 750ML,750ML,336,12.99,,,46008
6288,77773,MALT BASED SELTZER,TRULY POOL PARTY SELTZER VP 2/12 CAN - 12.0Z (12-Pack),12pk,0,19.99,,,46008
6289,23432,DOMESTIC CAN BEER,PABST 30 PACK CAN - 12.0Z,12.0Z,2184,26.99,,,46008
6290,84644,AMERICAN WHITE,BOTA BOX RIESLING - 3L,3L,63,21.99,,,46008
6291,13525,DOMESTIC CAN BEER,DENIZENS BIG RED NORM 4/6 CANS - 12.0Z (6-Pack),6pk,3936,12.99,,,46008
6292,76260,AMERICAN RED,BAREFOOT CEL CAB - 1.5L (1 Bottle),1.5L,360,14.99,12.99,46022,46008
6293,69443,NEW ZEALAND,13 CELSIUS S/BLANC - 750ML,750ML,228,16.99,,,46008
6294,106917,SPARKLING,ALSACE WILLM CREMANT BRUT - 750ML,750ML,144,17.99,,,46008
6295,415081,SPANISH/PORTUGUESE,ANCIANO NO.10 RIOJA GRAN RESERVA 750ML (1 Bottle),750ML,228,20.99,15.99,46022,46008
6296,241462,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS PINEAPPLE - 50ML,50ML,2400,1.09,,,46008
6297,23773,DOMESTIC BOTTLE BEER,GOOSE ISLAND IPA-NR - 12.0Z (6-Pack),6pk,1992,12.99,,,46008
6298,81600,AMERICAN RED,FRANCISCAN CAL P/NOIR - 750ML,750ML,468,15.99,,,46008
6299,310194,ARGENTINA,LLAMA MAL - 750ML,750ML,372,15.99,,,46008
6300,81686,AMERICAN RED,DECOY ZINFANDEL 750ML,750ML,288,23.99,,,46008
6301,32002,SPANISH/PORTUGUESE,FUMEES BLANCHES SAUVIGNON BLANC 750ML,750ML,108,19.99,,,46008
6302,30901,IMPORTED CAN BEER,MODELO CHELADA  2/12 CAN - 12.0Z (12-Pack),12pk,3648,19.99,,,46008
6303,88886,STRAIGHT RYE WHISKEY,SAZERAC RYE STRAIGHT RYE WHISKEY - 200ML,200ML,0,11.99,,,46008
6304,171962,IMPORTED CORDIALS,DISARONNO AMARETTO 500TH ANNIV VAP 750ML,750ML,0,32.99,,,46008
6305,42315,DOMESTIC CORDIALS,H WALKER CREME DE CASSIS - 750ML,750ML,0,11.99,,,46008
6306,70029,STRAIGHT BOURBON WHISKEY,BOWMAN BROTHERS SMALL BATCH BOURBON - 750ML,750ML,96,29.99,,,46008
6307,54335,AMERICAN WHITE,SHEREE HARVEST CHARDONNAY 750ML,750ML,0,29.99,,,46008
6308,82066,AMERICAN WHITE,CLOS DU BOIS S/BLC - 750ML,750ML,456,11.99,,,46008
6309,241642,TEQUILA,MONTE ALBAN SILVER - 1L,1L,1464,17.99,,,46008
6310,87169,SPARKLING,BAREFOOT BUBBLY PINK MOSCATO - 187ML,187ML,120,3.99,,,46008
6311,239754,IMPORTED GIN,ROKU GIN - 750ML,750ML,462,24.99,,,46008
6312,80330,SHERRY,TAYLOR DRY SHERRY - 1.5L,1.5L,78,15.99,,,46008
6313,85766,AMERICAN WHITE,LA CREMA SONOMA COAST CHARD - 750ML (1 Bottle),750ML,696,21.99,18.99,46022,46008
6314,342473,DOMESTIC GIN,DOGFISH HEAD COMPELLING GIN - 750ML,750ML,132,27.99,,,46008
6315,44988,SPANISH/PORTUGUESE,LAN RIOJA RES - 750ML,750ML,0,27.99,,,46008
6316,153125,AMERICAN RED,BULLY HILL SWEET WALTER RED - 750ML,750ML,264,12.99,,,46008
6317,30368,AMERICAN RED,WOODBRIDGE CAB 6/4 187ML PET CANS (4-Pack),4pk,1560,12.99,,,46008
6318,82615,NEW ZEALAND,WHITEHAVEN NEW ZELAND S/BLC - 750ML,750ML,2520,19.99,,,46008
6319,397130,AMERICAN WHITE,JOEL GOTT CHARD - 750ML,750ML,552,14.99,,,46008
6320,5932,IMPORTED BOTTLE BEER,MODELO ESPECIAL 4/6 NR - 12.0Z (6-Pack),6pk,48456,10.99,,,46008
6321,30920,DOMESTIC CAN BEER,SAM ADAMS BEER FEST VP 12PK CN - 12.0Z (12-Pack),12pk,0,20.99,,,46008
6322,80583,AMERICAN RED,APOTHIC CAL INFERNO RED BLEND - 750ML,750ML,732,13.99,,,46008
6323,13861,DOMESTIC CAN BEER,DENIZENS ANIMAL HAZY IPA 4/6 CANS - 12.0Z (6-Pack),6pk,5544,12.99,,,46008
6324,82040,AMERICAN WHITE,CLOS DU BOIS BF CHARD - 750ML,750ML,756,11.99,,,46008
6325,93465,DOMESTIC CAN BEER,OSKAR BLUES DALES PALE ALE 4/6 CAN - 12.0Z (6-Pack),6pk,0,14.99,,,46008
6326,18139,AMERICAN WHITE,LINGANORE SKIPJACK - 750ML,750ML,180,13.99,,,46008
6327,63574,CHILE,TERRAPURA CABERNET SAUVIGNON RESERVA 750ML,750ML,0,13.99,,,46008
6328,244000,ARGENTINA,LA MADRID AGRELO MALBEC SINGLE VYD - 750ML,750ML,48,17.99,,,46008
6329,408948,SPARKLING,LA MARINA C' GASCOGNE CUV OCEANE - 750ML,750ML,96,13.99,,,46008
6330,66133,ITALIAN WHITE WINE,CAVIT P/GRIG - 750ML,750ML,6372,13.99,,,46008
6331,31008,DOMESTIC CAN BEER,SIERRA NEVADA PILS 3/8 8.4OZ CAN - 8.4Z,8.4Z,5640,1.24,,,46008
6332,84906,AMERICAN RED,BAREFOOT CEL RED MOSCATO - 187ML,187ML,504,1.99,,,46008
6333,54331,DOMESTIC CAN BEER,SILVER BRANCH AMBER CASTLE 4/6 CANS - 12.0Z (6-Pack),6pk,1584,13.99,,,46008
6334,396508,SPANISH/PORTUGUESE,DIBON CAVA BRUT RES NV - 750ML,750ML,540,16.99,,,46008
6335,79813,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - KISS CARAMEL - 750ML,750ML,0,13.99,,,46008
6336,67580,SPARKLING,BAREFOOT BUBBLY BRUT - 750ML,750ML,288,12.99,,,46008
6337,60941,WHITE BURGUNDY WINE,JADOT CHARD V - 750ML,750ML,540,19.99,,,46008
6338,94005,DOMESTIC BOTTLE BEER,SAM ADAMS OCTOBERFEST 4/6 LN - 12.0Z (6-Pack),6pk,0,10.99,,,46008
6339,18546,IMPORTED CORDIALS,PLOMARI OUZO - 750ML,750ML,192,20.99,,,46008
6340,65366,IMPORTED VODKA,STOLICHNAYA ELIT 750ML,750ML,84,46.99,,,46008
6341,91550,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC DRAGNFRT LMNADE RTD 1.75L,1.75L,24,17.99,,,46008
6342,238174,SPANISH/PORTUGUESE,BERONIA RIOJA ROSE - 750ML,750ML,0,17.99,,,46008
6343,243420,ITALIAN WHITE WINE,POGGIO COSTA PROSECCO BRUT - 750ML,750ML,948,14.99,,,46008
6344,23558,AMERICAN WHITE,COPPOLA PRESENTS BIANCO P/GRIG - 750ML,750ML,72,13.99,,,46008
6345,77844,AUSTRALIAN,LINDEMANS BIN 65 CHARD - 1.5L,1.5L,234,15.99,,,46008
6346,80130,AMERICAN BLUSH,SUTTER HOME PINK MOSCATO - 750ML,750ML,984,9.99,,,46008
6347,19169,DOMESTIC CAN BEER,SILVER BRANCH COSMIC SERIES 4/6 CANS - 12.0Z (6-Pack),6pk,1632,14.99,,,46008
6348,27278,IMPORTED SCOTCH,DEWAR'S WHITE LABEL SCOTCH - 1.75L (1 Bottle),1.75L,930,40.99,32.99,46022,46008
6349,41351,IMPORTED BRANDY,RAYNAL BRANDY VSOP - 750ML,750ML,144,13.99,,,46008
6350,20613,BLENDED WHISKEY,SEAGRAM'S 7 CROWN - 750ML,750ML,0,13.99,,,46008
6351,326848,AMERICAN RED,UNDERWOOD CELLARS P/NOIR - 750ML,750ML,156,16.99,,,46008
6352,171133,AMERICAN WHITE,MATANZAS CREEK CHENIN BLANC 750ML,750ML,252,22.99,,,46008
6353,83399,AMERICAN WHITE,K JACKSON VINT RES CHARD - 750ML (1 Bottle),750ML,5544,16.99,14.99,46022,46008
6354,238506,WHITE BORDEAUX WINE,CH GUIRAUD 1ER CRU SAUTERNES GR CRU CLASSE - 375ML,375ML,0,58.99,,,46008
6355,341027,AMERICAN RED,CONCRETE OV ZIN - 750ML,750ML,0,17.99,,,46008
6356,17515,SPARKLING,SAINT HILAIRE SPARK BRUT - 750ML,750ML,516,16.99,,,46008
6357,87661,SPARKLING,ANDRE STRAWBERRY - 750ML,750ML,84,9.99,,,46008
6358,13609,DOMESTIC CAN BEER,BEER FARM MCDONELL'S PUB IRISH STOUT 4/6 12OZ C - 12.0Z (6-Pack),6pk,0,12.99,,,46008
6359,60224,RED BURGUNDY WINE,JADOT BEAUJOLAIS VILLAGES - 750ML,750ML,816,17.99,,,46008
6360,313885,AMERICAN RED,MENAGE A TROIS CAB - 750ML,750ML,924,14.99,,,46008
6361,18459,FRENCH RED WINE,CH DU PRIEURE BORDEAUX 750ML,750ML,240,11.99,,,46008
6362,5096,DOMESTIC CAN BEER,BUD 30PK CAN - 12.0Z,12.0Z,1506,35.99,,,46008
6363,234860,AMERICAN RED,THE PINOT PROJECT SON P/NOIR - 750ML,750ML,240,19.99,,,46008
6364,342117,DOMESTIC VODKA,DEEP EDDY RUBY RED VODKA - 1.75L (1 Bottle),1.75L,174,24.99,23.99,46022,46008
6365,38598,IMPORTED RUM,BACARDI SUP WHITE RUM - 1.75L,1.75L,2130,25.99,,,46008
6366,81591,AMERICAN WHITE,BAREFOOT BUTTERY CHARD - 1.5L (1 Bottle),1.5L,24,14.99,12.99,46022,46008
6367,75647,AMERICAN WHITE,CORBETT CANYON P/GRIG - 1.5L,1.5L,912,11.99,,,46008
6368,11886,STRAIGHT BOURBON WHISKEY,JIM BEAM WHITE - 375ML,375ML,1152,10.99,,,46008
6369,23939,DOMESTIC BOTTLE BEER,COORS LIGHT HIGH GRAPHICS LSE-NR - 12.0Z,12.0Z,277,32.99,,,46008
6370,180912,NEW ZEALAND,KIM CRAWFORD ILLUMINATE S/BLANC - 750ML,750ML,1176,18.99,,,46008
6371,70771,IMPORTED VODKA FLAVORS,SVEDKA VODKA - MANGO PINEAPPLE - 750ML,750ML,624,10.99,,,46008
6372,246250,TEQUILA,MIJENTA TEQUILA BLANCO 750ML,750ML,372,41.99,,,46008
6373,11019,SPARKLING,CHLOE PROSECCO - 750ML (1 Bottle),750ML,624,15.99,13.99,46022,46008
6374,72649,SESSION RTD,CROWN ROYAL WHISKEY COLA  - CAN - 6/4PK RTD - 355ML (4-Pack),4pk,120,13.99,,,46008
6375,83313,AMERICAN TABLE WINE,LIVINGSTON CELLARS CHABLIS BLC - 1.5L,1.5L,66,10.99,,,46008
6376,46618,AUSTRALIAN,FRISK PRICKLY RIES - 750ML,750ML,480,13.99,,,46008
6377,171970,STRAIGHT BOURBON WHISKEY,MT BRAVE BOURBON 750ML,750ML,0,171.99,,,46008
6378,71048,ITALIAN RED WINE,CAVALIERE D'ORO GABBIANO CHIANTI CLASSICO - 750ML,750ML,336,14.99,,,46008
6379,112771,KOSHER,RASHI LIGHT WHITE CONCORD - 750ML,750ML,384,5.99,,,46008
6380,80408,AMERICAN TABLE WINE,BEACH JUICE - WATERMELON RUSH  - 500ML,500ML,576,3.99,,,46008
6381,167681,AMERICAN WHITE,HAHN FNDR CAL CHARD - 750ML,750ML,516,14.99,,,46008
6382,246445,SESSION RTD,SURFSIDE ICED TEA & LEMONADE VODKA 12/19.2OZ CAN - 19.2Z (12-Pack),12pk,4164,47.88,,,46008
6383,89374,AMERICAN RED,APOTHIC CAL DARK - 750ML,750ML,240,12.99,,,46008
6384,319771,NON-ALCOHOLIC WINE,ANGOSTURA BITTERS - 16OZ - 16.0Z,16.0Z,120,47.99,,,46008
6385,427054,AMERICAN WHITE,MATCHBOOK MAX PACK CHARD 750ML,750ML,375,15.99,,,46008
6386,14044,KOSHER,BARKAN CLASSIC CAB - 750ML,750ML,432,14.99,,,46008
6387,17044,TEQUILA,400 CONEJOS JOVEN MEZCAL 750ML,750ML,636,28.99,,,46008
6388,68217,IMPORTED DESSERT WINE,SANTINI SWEET MARSALA - 1L,1L,384,11.99,,,46008
6389,66982,DOMESTIC CAN BEER,DOGFISH HEAD 30 MINUTE LIGHT 4/6 CAN - 12.0Z (6-Pack),6pk,1344,11.99,,,46008
6390,69086,DOMESTIC BOTTLE BEER,BLUE MOON BLGM WHTE ALE 2/12NR - 12.0Z (12-Pack),12pk,18384,20.99,,,46008
6391,310258,ITALIAN RED WINE,MALVASIA DI CASORZO - 750ML,750ML,120,17.99,,,46008
6392,84934,CHILE,CYT FRONTERA P/GRIG - 1.5L,1.5L,1518,10.99,,,46008
6393,35254,DOMESTIC VODKA,SMIRNOFF VODKA - 1.75L,1.75L,3480,23.99,,,46008
6394,35858,DOMESTIC VODKA,BOWMAN'S VODKA - 1L,1L,3504,6.99,,,46008
6395,344472,AMERICAN BLUSH,BOTA BOX DRY ROSE - 3L,3L,387,21.99,,,46008
6396,80738,AMERICAN WHITE,BAREFOOT CEL S/BLC - 750ML,750ML,276,7.99,,,46008
