RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
1140,83343,AMERICAN WHITE,BAREFOOT CEL LEMONADE FRUITSCATO - 750ML,750ML,0,7.99,,,46044,OutofStock,Budget (<$20)
1141,251016,TEQUILA FLAVORS,MARGARITAVILLE GOLD TEQUILA  50ML,50ML,4440,1.19,,,46044,InStock,Budget (<$20)
1142,84737,AMERICAN RED,QUILT NAPA CAB - 750ML,750ML,0,54.99,,,46044,OutofStock,Premium ($50-$100)
1143,70519,IMPORTED CORDIALS,AGUARDIENTE ANTIOQUENO SIN AZUCAR - 750ML,750ML,648,21.99,,,46044,InStock,Mid-Range ($20-$50)
1144,56456,AMERICAN RED,BOGLE MER - 750ML,750ML,96,11.99,,,46044,InStock,Budget (<$20)
1145,73308,STRAIGHT BOURBON WHISKEY,WIDOW JANE STRAIT BOURBON WHISKY - 750ML,750ML,0,81.99,,,46044,OutofStock,Premium ($50-$100)
1146,241605,SESSION RTD,DOGFISH HEAD LEMON & LIME GIN CRUSH - 6/4 CAN - 12.0Z (4-Pack),4pk,0,12.99,,,46044,OutofStock,Budget (<$20)
1147,75953,DOMESTIC LIQUOR SPECIALTY,JACK DANIELS TENNESSEE HONEY - 200ML,200ML,0,8.99,,,46044,OutofStock,Budget (<$20)
1148,357064,AMERICAN RED,DAOU BODYGUARD RED - 750ML,750ML,0,36.99,,,46044,OutofStock,Mid-Range ($20-$50)
1149,31008,DOMESTIC CAN BEER,SIERRA NEVADA PILS 3/8 8.4OZ CAN - 8.4Z,8.4Z,4440,1.24,,,46044,InStock,Budget (<$20)
1150,353138,RHONE RED WINE,LA FONT DU LOUP CDR ROUGE - 750ML,750ML,0,25.99,,,46044,OutofStock,Mid-Range ($20-$50)
1151,38083,IMPORTED RUM,BACARDI SUP WHITE RUM - 750ML,750ML,11436,13.99,,,46044,InStock,Budget (<$20)
1152,90966,TEQUILA,TEREMANA BLANCO TEQUILA 50ML,50ML,0,3.99,,,46044,OutofStock,Budget (<$20)
1153,310675,AMERICAN RED,SUBSTANCE CAB - 750ML,750ML,300,17.99,,,46044,InStock,Budget (<$20)
